Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
"zapopan","05/21/2018",13.1,30.9,21.9,7.9,42.26,29.6,7.2,,175,,0,0,,13.4,3.3,1009.2,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","05/22/2018",21.2,32.1,27.3,4.7,25.42,29.8,7.2,,236.67,,0,0,,12,0,1009.7,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","05/23/2018",22.7,32.1,27.4,6.1,28.28,29.9,9.4,,170,,0,0,,10.9,0,1014,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","05/24/2018",23.7,30.2,26.9,9.7,37.69,28.4,3.6,,230,,0,0,,12,0,1013.1,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","05/25/2018",20.1,34.1,25.5,8.5,42.49,31.6,7.2,,300,,0,0,,11.8,3.3,1009.3,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","05/26/2018",20.1,33.1,25.5,7.8,37.74,30.7,11.2,,50,,0,0,,11.5,16.7,1010.3,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","05/27/2018",23.6,36.6,30.1,13.4,40.35,34.8,7.2,,206.67,,0,0,,12,3.3,1004.9,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","05/28/2018",19.1,25.1,22.7,15.5,64.65,,7.6,,140,,0,0,,8.7,12.5,1008.4,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","05/29/2018",22.3,34.6,28,15,48.42,34,7.4,,271.5,,0,0,,11.2,12.5,1005.1,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","05/30/2018",23.4,26.1,24.7,14.7,54.68,,7.2,,10,,0,0,,9.2,0,1007.9,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","05/31/2018",22.9,22.9,22.9,17.2,70.26,,3.6,,310,,0,0,,12,30,1006.8,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","06/01/2018",23.7,23.7,23.7,18.4,72.2,,3.6,,70,,0,0,,12,30,1009.4,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","06/02/2018",23.4,23.4,23.4,14.7,58.11,,3.6,,20,,0,0,,12,60,1009.7,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","06/03/2018",22.9,33.1,28.5,7.9,28.15,31,7.2,,86.67,,0,0,,12,10,1009.1,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","06/04/2018",22.9,34.1,28.5,8.7,31.37,32,3.6,,100,,0,0,,12,5,1008.9,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","06/05/2018",22.4,32.1,27.5,14.5,48.17,30.7,7.2,,216.67,,0,0,,12,33.3,1008.3,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","06/06/2018",23.7,30.1,26.9,13.8,45.97,29,7.6,,275,,0,0,,14.7,56.7,1009,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","06/07/2018",22.4,32.1,27.2,12.9,46.29,30.2,5.4,,265,,0,0,,11.5,80,1008.7,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Overcast"
"zapopan","06/08/2018",21.4,31.7,26.5,14.7,51.74,30.8,7.2,,165,,0,0,,12,35,1009.5,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","06/09/2018",21.4,21.4,21.4,16.1,71.79,,3.6,,320,,0,0,,12,80,1012.3,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Overcast"
"zapopan","06/10/2018",20.4,29.1,24.5,16.3,62.57,29,7.2,,216.67,,0,0,,12,56.7,1009.9,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","06/11/2018",27.7,27.7,27.7,15.9,48.61,28,3.6,,180,,0,0,,12,90,1005.6,"Sky Coverage Increasing",20.72163,-103.39335,"Zapopan, JAL, México","","","Overcast"
"zapopan","06/12/2018",20.4,26.9,24.5,15.6,58.83,27.3,11.2,,145,,1,10,,12.2,92.5,1007.9,"Sky Coverage Increasing",20.72163,-103.39335,"Zapopan, JAL, México","","","Rain, Overcast"
"zapopan","06/13/2018",19.7,26.1,22.9,15.1,65.03,,13,,130,,0,0,,14.1,100,1008.7,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Overcast"
"zapopan","06/14/2018",20.7,20.7,20.7,16.4,76.39,,3.6,,350,,0,0,,12,60,1012.8,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","06/15/2018",19.1,29.1,24.1,11.8,53.31,27.7,18.4,,290,,0,0,,14.1,62.5,1009,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","06/16/2018",20.4,22.1,21.2,14.2,64.84,,7.2,,300,,0,0,,14.1,15,1010.7,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","06/17/2018",19.1,27.7,23.2,15.4,62.97,27.8,7.6,,245,,0,0,,13,70,1008.4,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","06/18/2018",19.9,28.7,25.2,12.8,48.52,28.4,22.3,,287.5,,0,0,,12.5,77.5,1009.1,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Overcast"
"zapopan","06/19/2018",17.2,23.6,20.3,15.9,76.91,,7.2,,280,,0.8,10,,12,93.3,1011.7,"Light Drizzle, Sky Coverage Increasing",20.72163,-103.39335,"Zapopan, JAL, México","","","Rain, Overcast"
"zapopan","06/20/2018",17.4,20.1,18.7,14.6,78.08,,9.4,,280,,0,0,,12.5,100,1013.3,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Overcast"
"zapopan","06/21/2018",20.4,28.1,24.2,15.4,62.07,27.7,13,,265,,0,0,,14.1,85,1012.4,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Overcast"
"zapopan","06/22/2018",18.1,23.9,20.8,15.8,74.74,,3.6,,180,,0,0,,11.2,92.5,1011.3,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Overcast"
"zapopan","06/23/2018",16.1,27.1,22.1,14.6,68.72,27,13,,186.67,,0,0,,11.1,87.5,1010.3,"Mist",20.72163,-103.39335,"Zapopan, JAL, México","","","Overcast"
"zapopan","06/24/2018",16.6,25.6,21.5,15.8,72.56,,7.2,,280.33,,10.4,10,,10.7,53.3,1011,"Rain, Sky Coverage Decreasing",20.72163,-103.39335,"Zapopan, JAL, México","","","Rain, Partially cloudy"
"zapopan","06/25/2018",19.9,27.9,23.9,15.6,61.93,28.1,10.8,,253.5,,0,0,,12,51.3,1010.5,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","06/26/2018",17.1,23.1,21.3,15.3,69.5,,7.6,,73.33,,0,0,,12.5,82.5,1009.8,"Light Drizzle",20.72163,-103.39335,"Zapopan, JAL, México","","","Overcast"
"zapopan","06/27/2018",18.1,18.1,18.1,16.1,88.1,,0,,,,0,0,,16.1,100,,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Overcast"
"zapopan","06/28/2018",,,,,,,,,,,,,,,,,"",20.72163,-103.39335,"Zapopan, JAL, México","","",""
"zapopan","06/29/2018",16.1,16.1,16.1,15.1,93.79,,0,,,,0,0,,4.8,100,,"Mist",20.72163,-103.39335,"Zapopan, JAL, México","","No data available","Overcast"
"zapopan","06/30/2018",20.1,27.1,23.6,13,54.43,26.7,7.6,,95,,0,0,,14.1,40,1015.8,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","07/01/2018",20.5,21.1,20.8,16.2,75.24,,9.4,,40,,0,0,,10.9,70,1013.4,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","07/02/2018",19.1,28.3,22.2,15.8,70.31,28.1,4,,218.5,,0,0,,10.7,61.3,1011.2,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","07/03/2018",20.7,27.1,24.4,16.5,62.29,27.5,6.7,,229.67,,0,0,,12.2,57.7,1014.5,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","07/04/2018",19.4,19.4,19.4,15.1,76.19,,3.6,,200,,0,0,,12,40,1014.7,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","07/05/2018",19.4,19.4,19.4,15.9,80.2,,3.6,,140,,0,0,,12,0,1014.8,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","07/06/2018",20.7,28.1,23.5,12.5,50.35,28.2,18.4,,70,,0,0,,14.1,52.5,1013.2,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","07/07/2018",20.8,24.1,22.4,14.1,59.34,,11.2,,80,,0,0,,14.1,65,1014.9,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","07/08/2018",25.1,26.5,25.8,14,48.27,,13,,175,,0,0,,14.2,71.3,1009.8,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","07/09/2018",17.1,23.1,19.5,16.4,83.16,,7.2,,104.5,,0.7,10,,11.2,80.6,1015.1,"Light Drizzle, Sky Coverage Decreasing",20.72163,-103.39335,"Zapopan, JAL, México","","","Rain, Overcast"
"zapopan","07/10/2018",19.9,27.1,23.9,14.6,57.03,27,11.2,,105,,0,0,,13.5,76.7,1014.8,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Overcast"
"zapopan","07/11/2018",19.2,25.1,23.1,13.5,57.47,,5.4,,205,,0,0,,11,80,1013.6,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Overcast"
"zapopan","07/12/2018",19.1,21.1,20.1,15.2,73.58,,7.6,,90.5,,0,0,,10.7,55.9,1016.2,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","07/13/2018",14.1,27.6,21,14.4,68.54,27.7,13,,72.5,,0,0,,9.3,42,1015.2,"Mist",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","07/14/2018",21.2,26.1,23.6,14.2,57.03,,13,,40,,0,0,,12.5,70,1017.2,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","07/15/2018",16.1,24.4,20.2,16.6,81.24,,3.6,,35,,0,0,,9.4,72.5,1014.8,"Mist",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","07/16/2018",18.4,25.7,22,15.3,68,,3.6,,75,,0,0,,12,65,1014.8,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","07/17/2018",17.1,26.6,22.3,13.7,59.78,,11.2,,82,,0,0,,11.4,72,1016.3,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","07/18/2018",15.1,18.1,16.4,15.5,94.41,,3.6,,30,,0,0,,11.5,86.7,1019.1,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Overcast"
"zapopan","07/19/2018",15.1,20.4,17.7,15.3,86.33,,3.4,,210,,0,0,,10.6,0,1015.3,"Smoke Or Haze",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","07/20/2018",20.8,29.2,24,15.7,62.05,28.8,9.4,,236.67,,0,0,,10.1,46.7,1011.6,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","07/21/2018",17.1,18.1,17.6,15.5,87.61,,7.6,,260,,2.2,20,,10,95,1016.4,"Sky Coverage Decreasing",20.72163,-103.39335,"Zapopan, JAL, México","","","Rain, Overcast"
"zapopan","07/22/2018",20.7,29.5,25.5,14.2,54.08,28.6,7.2,,84,,0,0,,12.1,4.4,1012.6,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","07/23/2018",22.1,30.3,26.2,15.8,57.24,29.5,3.6,,140,,0,0,,12,45,1011.9,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","07/24/2018",23.2,30.9,27.3,16.9,54.62,30.9,7.2,,276.67,,0,0,,12,43.3,1012.6,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","07/25/2018",18.1,20.4,19.2,14.6,74.54,,3.6,,360,,0,0,,14.1,45,1018.1,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","07/26/2018",22.9,23.1,23,15.5,64.07,,37.1,,290,,0,0,,12.5,80,1012.2,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Overcast"
"zapopan","07/27/2018",20.7,28.9,24.8,15.1,57.14,28.6,3.6,,155,,0,0,,12,20,1013.5,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","07/28/2018",18.7,28.1,23.4,14.6,62.51,27.7,11.2,,25,,0,0,,12.5,65,1018.7,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","07/29/2018",14.1,28.3,21.9,14.1,65.16,28,7.6,,220,,0,0,,11,50.4,1015.6,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","07/30/2018",21.4,29.6,25.5,17,61.69,29.9,3.6,,185,,0,0,,12,15,1011.8,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","07/31/2018",20.8,28.5,25.9,15.7,55.08,28.8,7.2,,172,,0,0,,12.2,40.6,1011.6,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","08/01/2018",19.1,19.1,19.1,17.7,91.6,,3.6,,80,,0,0,,12,50,1017.9,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","08/02/2018",20.7,27.1,23.9,14,55.71,27,14.8,,100,,0,0,,12.5,65,1013.4,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","08/03/2018",19.1,28.4,23.4,13.7,56.06,28.1,9.4,,156.67,,0,0,,9.3,52,1011.1,"Smoke Or Haze",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","08/04/2018",20.4,24.1,22.2,13.4,57.81,,11.2,,105,,0,0,,12.5,0,1012.2,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","08/05/2018",19.7,26.6,23.3,13.5,54.85,,3.6,,53.33,,0,0,,12,66.7,1010.7,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","08/06/2018",20.2,26.9,23.4,15,60.06,27.4,9.4,,93.33,,0,0,,12.3,90,1010.2,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Overcast"
"zapopan","08/07/2018",19.4,26.1,23,15.2,62.78,,3.6,,133.33,,0,0,,12,80,1012.7,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Overcast"
"zapopan","08/08/2018",17.1,20.2,18.6,16.2,85.98,,3.6,,30,,0,0,,12.5,65,1014.5,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","08/09/2018",17.4,22.1,19.8,15.1,75.19,,3.6,,220,,0,0,,9.9,50,1016.7,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","08/10/2018",17.7,27.4,22.5,16.6,73.36,27.8,3.6,,275,,0,0,,12,40,1013.8,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","08/11/2018",18.4,18.4,18.4,17.7,95.7,,3.6,,130,,0,0,,12,40,1016.8,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","08/12/2018",20.7,27.1,24.4,15.6,59.21,27.4,3.8,,193.67,,0,0,,12.1,56.5,1013,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","08/13/2018",23.1,25.7,24.4,16.5,61.4,,13,,95,,0,0,,12.5,90,1010.6,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Overcast"
"zapopan","08/14/2018",18.9,18.9,18.9,16.4,85.42,,3.6,,190,,0,0,,12,60,1014,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","08/15/2018",18.1,24.1,20.7,14.8,70.1,,5.4,,240,,0,0,,12.1,76.7,1013.5,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Overcast"
"zapopan","08/16/2018",17.9,17.9,17.9,17.9,100,,3.6,,320,,2,10,,12,90,1018.1,"Drizzle",20.72163,-103.39335,"Zapopan, JAL, México","","","Rain, Overcast"
"zapopan","08/17/2018",19.9,28.2,24,14.9,59.54,28,3.6,,175,,0,0,,12,45,1014.7,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","08/18/2018",16.1,19.9,18,14.5,80.42,,5.4,,170,,0.5,20,,14.1,40,1017.1,"Sky Coverage Decreasing",20.72163,-103.39335,"Zapopan, JAL, México","","","Rain, Partially cloudy"
"zapopan","08/19/2018",21.4,28.1,24.8,16.9,62.11,28.7,5.4,,77.5,,0,0,,12.2,55,1010.8,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","08/20/2018",20.8,28.7,24.8,17.1,65.74,28.8,3.6,,245,,0,0,,12,55,1011.7,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","08/21/2018",16.1,25.1,21,16.4,76.74,,14.8,,142.5,,0,0,,10.8,80,1014.1,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Overcast"
"zapopan","08/22/2018",19.4,20.1,19.7,15.5,76.57,,7.6,,50,,0,0,,12.5,85,1018.3,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Overcast"
"zapopan","08/23/2018",19.4,19.4,19.4,15.7,79.18,,3.6,,70,,0,0,,12,80,1018.4,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Overcast"
"zapopan","08/24/2018",19.4,26.9,23.1,15.2,62.91,27.1,9.4,,116.67,,0,0,,13.4,63.3,1011.8,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","08/25/2018",25.1,27.1,26.1,13.6,46.25,27,0,,,,0,0,,14.5,50,,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","08/26/2018",15.1,26.5,22.1,15.4,68.34,,7.2,,98.5,,0,0,,11.9,63.9,1013.2,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","08/27/2018",19.9,26.9,22.7,15.5,64.99,27.2,9.4,,95,,0,0,,10,58.1,1012.2,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","08/28/2018",18.1,27,23.2,16.7,68.56,27.7,3.6,,113.33,,0,0,,12.1,57.3,1012.3,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","08/29/2018",17.7,17.7,17.7,17.6,99.37,,3.6,,330,,0,0,,12,100,1015.8,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Overcast"
"zapopan","08/30/2018",18.9,26.1,22.5,16.6,73.23,,9.4,,95,,0,0,,12.5,70,1016.2,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","08/31/2018",17.1,25.1,20.1,15.6,76.62,,13,,173,,0,0,,10.9,84,1010.9,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Overcast"
"zapopan","09/01/2018",19.1,19.1,19.1,17.7,92.1,,3.4,,50,,5,10,,12.1,61.9,1012.6,"Sky Coverage Decreasing",20.72163,-103.39335,"Zapopan, JAL, México","","","Rain, Partially cloudy"
"zapopan","09/02/2018",19.7,26.4,23.4,16.8,67.21,,7.2,,300,,0,0,,12.2,67.5,1011,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","09/03/2018",21.4,27.9,25.2,16.9,60.93,28.4,9.4,,102.5,,0,0,,13,57.5,1009,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","09/04/2018",18.8,27.6,23,16.3,68,27.9,3.7,,175.33,,0,0,,11.9,56.7,1011.2,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","09/05/2018",16.1,27.6,22.1,15.3,67.74,27.5,7.6,,90,,0,0,,11.1,76.7,1011.6,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Overcast"
"zapopan","09/06/2018",20.2,25.2,23.3,17.7,71.52,,3.6,,196.67,,0,0,,12,80,1012,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Overcast"
"zapopan","09/07/2018",19.6,27.6,23.8,16,64.63,27.5,7.1,,105.33,,0,0,,12.1,57.5,1012.2,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","09/08/2018",18.4,26.4,23.1,16.4,67.92,,7.2,,153.33,,0,0,,12,76.9,1012.3,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Overcast"
"zapopan","09/09/2018",19.2,27.1,24,15.9,62.32,27.4,10.8,,272.5,,0,0,,12.2,50,1009.9,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","09/10/2018",20.4,25.7,23,16.8,68.5,,3.6,,250,,0,0,,12,70,1007.7,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","09/11/2018",19.9,25.7,23.2,17.7,72.42,,3.6,,126.67,,2,10,,12,70,1008.8,"Sky Coverage Increasing",20.72163,-103.39335,"Zapopan, JAL, México","","","Rain, Partially cloudy"
"zapopan","09/12/2018",17.1,26.4,22.1,16.5,72.96,,7.6,,116.67,,0,0,,9.4,82,1010.4,"Mist",20.72163,-103.39335,"Zapopan, JAL, México","","","Overcast"
"zapopan","09/13/2018",20.1,25.1,22.7,18.2,76.61,,7.6,,116.67,,7,10,,10.6,80,1008.8,"Drizzle, Sky Coverage Increasing",20.72163,-103.39335,"Zapopan, JAL, México","","","Rain, Overcast"
"zapopan","09/14/2018",19.1,27.1,23.3,16.6,66.93,27.8,14.8,,96,,0,0,,13.5,76.7,1009.5,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Overcast"
"zapopan","09/15/2018",18.1,18.7,18.4,17.2,93.02,,3.6,,330,,0,0,,7.6,65,1012.8,"Mist, Smoke Or Haze",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","09/16/2018",18.9,22.9,20.4,17.8,85.95,,3.6,,165,,9.7,20,,12,86.7,1010.4,"Light Drizzle, Sky Coverage Decreasing",20.72163,-103.39335,"Zapopan, JAL, México","","","Rain, Overcast"
"zapopan","09/17/2018",,,,,,,,,,,,,,,,,"",20.72163,-103.39335,"Zapopan, JAL, México","","",""
"zapopan","09/18/2018",18.4,24.6,22.2,16.9,72.75,,14.8,,165,,0,0,,11.8,70,1011.8,"",20.72163,-103.39335,"Zapopan, JAL, México","","No data available","Partially cloudy"
"zapopan","09/19/2018",19.1,27.2,23.5,16.4,66.04,27.5,3.6,,146.67,,0,0,,12,56.7,1011.4,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","09/20/2018",18.2,25.1,21.6,17.4,78.93,,3.6,,300,,0,0,,12,40,1014.1,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","09/21/2018",20.4,28.9,24.3,17.6,67.64,29.4,3.6,,96.67,,0,0,,11,55,1010.7,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","09/22/2018",20.8,29.1,25.1,17.7,65.22,29.5,3.6,,100,,0,0,,12,66.7,1009.5,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","09/23/2018",18.4,26.7,23.9,16.2,64.43,,13,,117.5,,0,0,,13,47.5,1010.3,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","09/24/2018",24.1,27.1,25.6,14.9,51.65,27.4,3.6,,50,,0,0,,12.5,45,1006.8,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","09/25/2018",19.9,27.1,24.4,16,61.72,27.2,11.2,,35,,0,0,,13,72.5,1010.7,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","09/26/2018",19.6,25.4,22.8,16.9,69.84,,7.6,,180,,1,10,,12.2,70,1011.4,"Sky Coverage Decreasing, Sky Coverage Increasing",20.72163,-103.39335,"Zapopan, JAL, México","","","Rain, Partially cloudy"
"zapopan","09/27/2018",19.2,26.6,23.3,16.3,67.43,,7.6,,266.67,,3,10,,12.3,76.7,1010.3,"Sky Coverage Decreasing",20.72163,-103.39335,"Zapopan, JAL, México","","","Rain, Overcast"
"zapopan","09/28/2018",18.7,26.4,22.4,16.4,69.83,,7.6,,135,,0,0,,12.2,65,1012,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","09/29/2018",18.5,23.7,21.7,17.3,76.66,,3.6,,255,,0,0,,11.9,83.3,1012.5,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Overcast"
"zapopan","09/30/2018",19.1,26.7,23.2,16.3,67.38,,3.6,,173.33,,0,0,,12,50,1012.5,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","10/01/2018",18.1,26.7,23,15.4,64.27,27.2,7.6,,160,,0,0,,11.9,53.9,1012.7,"Mist, Smoke Or Haze",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","10/02/2018",19.1,27.1,23.6,15.1,59.95,27.4,7.2,,133.67,,0,0,,12,43.8,1013.1,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","10/03/2018",16.1,25.1,20.8,13.8,64.85,,7.6,,75,,0,0,,13.5,50,1012.1,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","10/04/2018",19.9,26.4,23.6,15.7,62.02,,7.2,,100,,0,0,,12,40,1011.1,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","10/05/2018",18.7,27.1,22.9,14.6,60.46,27.4,14.8,,136,,0,0,,13.7,34.5,1010.3,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","10/06/2018",19.9,24.6,22.9,17.4,71.73,,3.6,,180,,0,0,,12,66.7,1009.8,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","10/07/2018",22.1,25.1,23.8,14.9,58,,3.6,,230,,0,0,,12.1,77.5,1008.8,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Overcast"
"zapopan","10/08/2018",15.1,25.4,19.7,14.8,75.61,,7.2,,276.67,,0,0,,13,42,1008.8,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","10/09/2018",17.6,25.2,22,13,59.11,,10.8,,290,,0,0,,12,13.3,1008.9,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","10/10/2018",16.6,25.7,22,13.7,60.89,,3.6,,73.33,,0,0,,12,31.7,1011.5,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
