,Date time,Minimum Temperature,Maximum Temperature,Wind Speed,Precipitation
150,05/31/2019,24.1,33.6,16.6,0.0
151,06/01/2019,22.4,31.6,3.6,0.0
152,06/02/2019,23.4,32.6,3.6,0.0
153,06/03/2019,20.2,31.7,7.2,0.6
154,06/04/2019,21.1,27.6,3.6,0.1
155,06/05/2019,23.9,27.1,10.8,0.0
156,06/06/2019,21.1,28.1,7.2,0.0
157,06/07/2019,24.2,31.2,3.6,0.0
158,06/08/2019,23.9,30.3,3.6,0.0
159,06/09/2019,23.2,34.1,7.6,0.0
160,06/10/2019,24.1,34.9,10.8,0.0
161,06/11/2019,21.1,31.2,20.5,0.0
162,06/12/2019,24.1,32.1,10.8,0.2
163,06/13/2019,23.6,30.2,7.2,0.0
164,06/14/2019,22.7,33.2,7.2,0.0
165,06/15/2019,23.1,31.7,7.2,0.0
166,06/16/2019,22.9,29.4,3.6,0.0
167,06/17/2019,21.7,31.7,7.2,0.0
168,06/18/2019,,,,
169,06/19/2019,,,,
170,06/20/2019,,,,
171,06/21/2019,29.7,33.1,7.2,0.0
172,06/22/2019,22.7,32.1,25.9,0.0
173,06/23/2019,21.4,31.7,7.2,0.0
174,06/24/2019,23.2,31.9,7.2,0.0
175,06/25/2019,21.7,31.4,7.2,0.0
176,06/26/2019,21.4,30.9,3.6,0.0
177,06/27/2019,21.9,29.2,7.2,0.0
178,06/28/2019,21.6,30.6,14.8,0.0
179,06/29/2019,21.7,28.6,7.2,0.0
180,06/30/2019,18.7,27.1,3.6,0.0
181,07/01/2019,20.8,28.6,3.6,0.0
182,07/02/2019,21.1,29.4,7.2,0.0
183,07/03/2019,20.5,28.4,3.6,0.0
184,07/04/2019,23.1,29.9,7.2,0.0
185,07/05/2019,19.6,27.9,3.6,0.0
186,07/06/2019,22.6,31.6,3.6,0.0
187,07/07/2019,22.7,29.6,3.6,0.0
188,07/08/2019,22.1,31.1,7.2,0.0
189,07/09/2019,26.6,29.9,7.2,0.0
190,07/10/2019,21.4,30.2,3.6,0.0
191,07/11/2019,19.9,28.9,7.2,0.0
192,07/12/2019,18.7,27.7,3.6,0.3
193,07/13/2019,20.7,27.7,7.2,0.0
194,07/14/2019,19.2,27.1,3.7,0.0
195,07/15/2019,24.6,27.2,3.6,0.0
196,07/16/2019,19.2,28.9,3.6,0.0
197,07/17/2019,20.2,28.7,3.6,0.0
198,07/18/2019,21.4,29.2,3.6,0.0
199,07/19/2019,20.8,27.9,3.6,0.0
200,07/20/2019,18.6,25.7,7.2,1.0
201,07/21/2019,18.2,25.6,7.2,0.9
202,07/22/2019,18.7,27.4,3.6,0.0
203,07/23/2019,20.4,24.6,7.2,0.0
204,07/24/2019,20.4,24.2,3.6,5.0
205,07/25/2019,19.6,26.4,7.2,0.0
206,07/26/2019,19.9,27.7,7.2,0.0
207,07/27/2019,18.4,25.7,3.6,0.0
208,07/28/2019,21.4,27.6,3.6,0.8
209,07/29/2019,18.6,27.7,7.2,0.0
210,07/30/2019,17.9,27.7,3.6,0.0
211,07/31/2019,20.4,28.7,3.6,0.0
212,08/01/2019,20.1,28.6,3.6,0.0
213,08/02/2019,21.7,29.1,7.2,0.0
214,08/03/2019,20.4,28.4,3.6,0.0
215,08/04/2019,20.8,29.6,3.6,0.0
216,08/05/2019,21.2,27.6,3.6,0.0
217,08/06/2019,19.6,25.4,7.2,0.0
218,08/07/2019,19.1,27.2,3.6,0.0
219,08/08/2019,17.7,25.4,7.2,15.0
220,08/09/2019,19.2,28.9,7.2,0.0
221,08/10/2019,18.9,26.9,3.6,0.0
222,08/11/2019,20.8,27.4,3.6,0.0
223,08/12/2019,18.2,24.1,3.6,0.0
224,08/13/2019,20.5,28.2,3.6,0.0
225,08/14/2019,20.4,28.6,7.2,0.0
226,08/15/2019,20.1,28.4,3.6,0.0
227,08/16/2019,19.6,29.2,3.6,0.0
228,08/17/2019,19.9,29.6,3.6,0.0
229,08/18/2019,22.1,26.1,3.6,0.0
230,08/19/2019,22.7,28.7,7.2,0.0
231,08/20/2019,21.4,29.4,7.2,0.0
232,08/21/2019,21.7,28.2,7.2,0.0
233,08/22/2019,21.6,27.2,11.2,0.0
234,08/23/2019,20.1,27.7,10.8,0.0
235,08/24/2019,17.9,24.9,3.6,2.0
236,08/25/2019,20.2,27.6,3.6,0.0
237,08/26/2019,20.8,25.2,3.6,0.0
238,08/27/2019,19.6,24.6,3.6,0.0
239,08/28/2019,18.9,27.9,7.2,0.0
240,08/29/2019,19.1,28.9,13.0,0.0
241,08/30/2019,22.1,25.7,3.6,0.0
242,08/31/2019,20.1,28.2,3.6,0.0
243,09/01/2019,19.9,28.4,7.3,0.0
244,09/02/2019,21.6,29.1,4.0,0.0
245,09/03/2019,19.9,27.7,7.2,0.0
246,09/04/2019,21.9,29.1,7.2,0.0
247,09/05/2019,19.1,27.7,5.4,0.0
248,09/06/2019,25.4,27.2,3.6,0.0
249,09/07/2019,19.4,25.9,3.6,0.0
250,09/08/2019,19.2,25.4,3.6,0.0
251,09/09/2019,19.4,27.6,3.6,0.0
252,09/10/2019,20.2,28.1,7.2,0.0
253,09/11/2019,20.7,27.4,11.2,0.0
254,09/12/2019,21.1,26.9,7.6,0.0
255,09/13/2019,19.7,23.7,3.7,0.0
256,09/14/2019,19.1,26.6,7.2,0.0
257,09/15/2019,19.9,27.4,7.2,0.0
258,09/16/2019,20.5,28.7,3.6,0.0
259,09/17/2019,21.1,29.4,7.6,0.0
260,09/18/2019,21.6,27.1,3.6,0.0
261,09/19/2019,21.6,26.1,3.6,0.0
262,09/20/2019,20.5,27.9,7.2,2.0
263,09/21/2019,19.9,27.6,3.6,0.0
264,09/22/2019,20.7,28.6,3.6,0.0
265,09/23/2019,21.2,29.7,3.6,0.0
266,09/24/2019,21.2,29.9,7.2,0.0
267,09/25/2019,20.2,25.9,3.6,0.0
268,09/26/2019,20.8,27.4,7.2,0.0
269,09/27/2019,20.7,29.2,3.6,0.0
270,09/28/2019,19.9,28.1,3.6,0.0
271,09/29/2019,20.5,23.9,7.2,7.0
272,09/30/2019,19.4,24.2,7.2,0.0
273,10/01/2019,21.4,28.2,7.2,0.0
274,10/02/2019,25.1,27.1,3.6,0.0
275,10/03/2019,18.9,27.9,3.6,0.0
276,10/04/2019,19.9,29.2,3.6,0.0
277,10/05/2019,18.9,27.2,7.2,0.0
278,10/06/2019,20.5,28.7,3.6,0.0
279,10/07/2019,22.9,28.7,7.2,0.0
280,10/08/2019,18.4,27.7,7.2,0.0
281,10/09/2019,19.9,27.9,7.2,0.0
282,10/10/2019,17.1,29.9,3.6,0.0
283,10/11/2019,20.7,29.9,3.6,0.0
284,10/12/2019,21.1,27.2,14.8,0.0
285,10/13/2019,20.2,27.7,10.8,0.0
286,10/14/2019,19.2,29.9,3.6,0.0
287,10/15/2019,22.4,30.7,3.6,0.0
288,10/16/2019,19.4,29.7,3.6,0.0
289,10/17/2019,18.4,27.4,3.6,0.5
290,10/18/2019,20.2,24.4,3.6,0.0
291,10/19/2019,18.7,24.6,3.6,0.0
292,10/20/2019,20.7,23.2,3.6,0.5
293,10/21/2019,18.7,23.4,7.2,0.0
294,10/22/2019,19.1,24.9,10.8,0.0
295,10/23/2019,17.4,26.4,3.6,0.0
296,10/24/2019,18.9,26.4,3.6,0.0
297,10/25/2019,18.6,27.2,3.6,0.0
298,10/26/2019,17.6,24.6,3.6,0.0
299,10/27/2019,23.9,26.2,3.6,0.0
300,10/28/2019,16.1,26.4,3.6,0.0
301,10/29/2019,17.7,26.2,3.6,0.0
302,10/30/2019,18.4,25.4,3.6,0.0
303,10/31/2019,18.9,29.1,3.6,0.0
304,11/01/2019,15.2,26.2,5.4,0.0
305,11/02/2019,18.1,27.2,11.2,0.0
306,11/03/2019,16.2,25.2,7.6,0.0
307,11/04/2019,18.9,26.1,3.6,0.0
308,11/05/2019,17.4,27.7,3.6,0.0
309,11/06/2019,18.6,25.2,3.6,0.0
310,11/07/2019,27.7,27.7,3.6,0.0
311,11/08/2019,20.1,28.2,7.2,0.0
312,11/09/2019,18.2,26.9,7.2,0.0
313,11/10/2019,13.1,27.9,3.6,0.0
314,11/11/2019,17.9,27.2,5.4,0.0
315,11/12/2019,18.4,25.9,7.2,0.0
316,11/13/2019,15.2,19.2,7.2,0.3
317,11/14/2019,15.7,21.7,3.6,0.0
318,11/15/2019,15.7,23.6,7.2,0.0
319,11/16/2019,21.1,24.6,11.2,0.0
320,11/17/2019,16.4,22.2,7.2,0.0
321,11/18/2019,16.9,23.9,3.6,0.0
322,11/19/2019,14.9,25.4,3.6,0.0
323,11/20/2019,18.6,24.6,7.2,0.0
324,11/21/2019,15.4,25.4,10.8,0.0
325,11/22/2019,16.2,27.1,14.8,0.0
326,11/23/2019,15.6,27.2,3.6,0.0
327,11/24/2019,27.1,27.1,0.0,0.0
328,11/25/2019,15.1,24.6,7.2,0.0
329,11/26/2019,16.9,24.4,3.6,0.0
330,11/27/2019,16.1,26.9,7.2,0.0
331,11/28/2019,14.2,25.9,7.2,0.0
332,11/29/2019,15.1,26.6,3.6,0.0
333,11/30/2019,14.2,27.1,10.8,0.0
334,12/01/2019,13.4,28.2,3.6,0.0
335,12/02/2019,15.1,26.4,3.6,0.0
336,12/03/2019,15.1,26.4,3.6,0.0
337,12/04/2019,14.1,26.1,7.6,0.0
338,12/05/2019,13.6,25.9,3.7,0.0
339,12/06/2019,13.6,28.1,7.6,0.0
340,12/07/2019,12.1,24.1,3.6,0.0
341,12/08/2019,10.6,25.7,3.6,0.0
342,12/09/2019,11.1,24.9,7.2,0.0
343,12/10/2019,10.1,24.1,14.8,0.0
344,12/11/2019,10.2,19.9,3.6,0.0
345,12/12/2019,7.1,22.2,3.6,0.0
346,12/13/2019,11.9,22.9,3.6,0.0
347,12/14/2019,7.9,26.3,14.8,0.0
348,12/15/2019,10.2,25.4,7.2,0.0
349,12/16/2019,9.9,21.2,3.6,0.0
350,12/17/2019,10.4,20.4,3.6,0.0
351,12/18/2019,11.6,18.1,7.2,0.0
352,12/19/2019,9.2,22.4,3.6,0.0
353,12/20/2019,13.6,16.7,3.6,0.1
354,12/21/2019,12.6,14.7,7.2,0.8
355,12/22/2019,9.4,18.4,7.2,0.0
356,12/23/2019,10.4,23.9,3.6,0.0
357,12/24/2019,11.1,24.1,7.2,0.0
358,12/25/2019,20.8,25.1,22.3,0.0
359,12/26/2019,9.2,24.4,10.8,0.0
360,12/27/2019,9.9,24.9,7.2,0.0
361,12/28/2019,13.2,20.2,10.8,0.0
362,12/29/2019,12.6,20.8,3.6,0.0
363,12/30/2019,8.9,24.1,11.2,0.0
364,12/31/2019,10.4,22.9,7.2,0.0
