Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
"zapopan","01/29/2017",10.9,22.1,18.1,4.8,44.01,,7.2,,92.5,,0,0,,12.2,12.5,1021.2,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","01/30/2017",9.6,23.9,17.6,6.7,53.8,,3.6,,73.33,,0,0,,12,0,1021.8,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","01/31/2017",21.7,21.7,21.7,10.4,48.59,,7.2,,280,,0,0,,12,80,1015.8,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Overcast"
"zapopan","02/01/2017",11.1,23.4,16.4,10.9,73.39,,7.2,,170,,0,0,,9.4,62.5,1018.8,"Mist",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","02/02/2017",11,11,11,9.2,88.77,,3.4,,90,,0,0,,12.1,0,1020.2,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","02/03/2017",11.1,25.9,21,6.2,43.87,,11.2,,110,,0,0,,13.1,15,1018.5,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","02/04/2017",11.1,21.1,16.1,9.7,68.35,,7.2,,90,,0,0,,12,0,1021,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","02/05/2017",13.7,27.1,22.1,6.1,39.29,26.4,11.2,,193.33,,0,0,,11,18,1015.6,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","02/06/2017",11.1,26.3,18.7,7.1,54.85,,7.9,,306,,0,0,,12.1,0,1015.6,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","02/07/2017",11.1,27.1,22.1,3.9,37.42,26.2,22.3,,152.5,,0,0,,11.8,35,1015.5,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","02/08/2017",10.4,28.9,21.3,6.5,45.33,27.4,3.6,,105,,0,0,,12,0,1015.3,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","02/09/2017",12.6,29.9,22.5,7.4,43.06,28.2,7.2,,100,,0,0,,12,0,1017.6,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","02/10/2017",27.4,27.4,27.4,9.1,31.66,26.7,7.2,,30,,0,0,,12,0,1015.4,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","02/11/2017",,,,,,,,,,,,,,,,,"",20.72163,-103.39335,"Zapopan, JAL, México","","",""
"zapopan","02/12/2017",14.3,28.6,24,4.6,33.75,27.3,7.6,,218.25,,0,0,,12.2,0,1015.7,"",20.72163,-103.39335,"Zapopan, JAL, México","","No data available","Clear"
"zapopan","02/13/2017",12.1,28.4,23.3,7.4,42.14,27.3,14.8,,180,,0,0,,12.2,27.5,1014.6,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","02/14/2017",12.1,25.1,20.2,3.3,40.39,,18.4,,153.33,,0,0,,13.4,0,1016.9,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","02/15/2017",9.9,24.2,19.8,4.2,44.08,,14.8,,156.67,,0,0,,13,47.5,1014.8,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","02/16/2017",10.4,23.7,18,7,51.94,,18,,136.67,,0,0,,12.2,41,1015.9,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","02/17/2017",12.6,23.2,18.9,7.9,51.13,,10.8,,150,,0,0,,12,50,1017.3,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","02/18/2017",,,,,,,,,,,,,,,,,"",20.72163,-103.39335,"Zapopan, JAL, México","","",""
"zapopan","02/19/2017",13.4,22.4,19.7,8.3,51.46,,22.3,,184,,0,0,,14.9,88,1015.2,"Sky Coverage Increasing",20.72163,-103.39335,"Zapopan, JAL, México","","No data available","Overcast"
"zapopan","02/20/2017",11.6,23.9,19.2,9.2,56.83,,7.2,,140,,0,0,,12,23.3,1017.1,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","02/21/2017",14.4,26.9,21.4,0.2,26.46,26,16.6,,108,,0,0,,13,0,1018.2,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","02/22/2017",12.6,12.6,12.6,4.4,57.38,,3.6,,100,,0,0,,12,0,1020.4,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","02/23/2017",14.6,27.4,22,9.9,49.44,26.7,7.2,,123.33,,0,0,,12,0,1012.3,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","02/24/2017",12.6,28.1,21.7,7.1,45,26.8,7.2,,150,,0,0,,12,0,1013.3,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","02/25/2017",12.1,28.1,21.4,2.9,36.59,26.7,7.6,,136.67,,0,0,,13.4,0,1016.6,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","02/26/2017",10.1,24.6,16.6,6.4,53.04,,3.6,,80,,0,0,,13.5,0,1016.5,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","02/27/2017",13.4,29.4,24.1,6.8,38.67,27.9,14.8,,156.67,,0,0,,12.2,7.5,1015.6,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","02/28/2017",11.1,29.2,22.7,5.7,38.82,27.9,11.2,,167.14,,0,0,,13.9,0,1016.4,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","03/01/2017",14.6,28.1,23.5,4.5,35.39,26.7,9.4,,240,,0,0,,12.9,0,1013.7,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","03/02/2017",15.6,28.9,23.1,10.8,48.04,27.9,7.2,,66.67,,0,0,,12,13.3,1014.4,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","03/03/2017",17.1,23.6,20.6,9.7,51.39,,9.4,,90,,0,0,,13.4,43.3,1017.5,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","03/04/2017",15.6,23.1,19.2,10.3,57.51,,7.2,,90,,0,0,,12.3,30,1019.9,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","03/05/2017",17.6,26.9,22.8,6.7,38.19,26.2,13,,173.8,,0,0,,13.7,34.4,1015.4,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","03/06/2017",17.1,25.1,21.1,9.6,49.04,,3.6,,90,,0,0,,12,0,1015.4,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","03/07/2017",14.6,28.4,23.1,11.1,50.49,27.5,7.2,,153.33,,0,0,,12,33.3,1014.1,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","03/08/2017",17.6,25.1,21.7,9.9,51.17,,20.5,,163.33,,0,0,,12.3,30,1018,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","03/09/2017",16.6,27.9,23.1,12.2,52.81,27.3,7.2,,133.33,,0,0,,12,30,1015,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","03/10/2017",17.1,28.4,22.4,9.5,46.7,27.1,9.4,,120,,0,0,,12.2,40,1015,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","03/11/2017",15.6,22.1,19.9,10.1,57.7,,14.8,,123.33,,0,0,,13.4,80,1017.1,"Light Drizzle",20.72163,-103.39335,"Zapopan, JAL, México","","","Overcast"
"zapopan","03/12/2017",22.4,24.6,23.7,6.9,34.68,,3.6,,215,,0,0,,12.3,73.3,1014.2,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","03/13/2017",12.6,25.2,20.4,9.9,54.5,,7.2,,110,,0,0,,12,26.7,1017,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","03/14/2017",14.1,27.4,19.9,6.4,42.84,26.6,7.2,,100,,0,0,,13,65,1018.2,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","03/15/2017",14.9,25.1,19.7,9.3,52.06,,7.2,,90,,0,0,,11.8,0,1021.7,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","03/16/2017",11.1,24.1,17.1,7.9,56,,7.2,,90,,0,0,,12.3,0,1020.7,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","03/17/2017",16.1,25.5,20.9,6.4,41.88,,7.2,,87,,0,0,,13.5,0,1018.6,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","03/18/2017",12.1,30,21.6,8,43.96,28.8,7.6,,119.5,,0,0,,13.2,0,1017.3,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","03/19/2017",18.1,28.1,23.8,4.1,29.73,26.7,3.6,,60,,0,0,,14.7,0,1017.5,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","03/20/2017",,,,,,,,,,,,,,,,,"",20.72163,-103.39335,"Zapopan, JAL, México","","",""
"zapopan","03/21/2017",32.2,32.2,32.2,4.9,18.01,30,3.6,,100,,0,0,,12,10,1010,"",20.72163,-103.39335,"Zapopan, JAL, México","","No data available","Clear"
"zapopan","03/22/2017",18.6,30.3,24.5,6.6,33.28,28.6,7.6,,265,,0,0,,12.2,10,1014.4,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","03/23/2017",19.1,30.9,25.8,7.3,33.41,28.9,7.2,,73.67,,0,0,,12,26.9,1012.2,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","03/24/2017",16.1,30.3,22.5,8.7,43.89,28.7,10.8,,163.33,,0,0,,12.2,37.5,1014.3,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","03/25/2017",18.1,31.1,24.9,11.7,45.04,30.3,7.2,,90,,0,0,,12,13.3,1014.1,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","03/26/2017",18.6,30.9,25.7,11.6,44.94,29.2,10.8,,160,,0,0,,12,20,1012,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","03/27/2017",16.1,30.2,25.1,4.5,32.48,28.3,7.6,,245,,0,0,,13,0,1013,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","03/28/2017",17.1,30.9,25.3,6.3,33,28.9,7.2,,150,,0,0,,12,0,1011.4,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","03/29/2017",16.1,28.9,23.6,3.2,28.63,27.4,11.9,,147.25,,0,0,,13.1,32.5,1012.4,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","03/30/2017",14.6,29.9,24.5,2.1,29.56,28.1,7.6,,172.5,,0,0,,10.6,37.5,1013.7,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","03/31/2017",16.1,26.5,21.3,8.6,46.03,,7.9,,96.5,,0,0,,12,50.9,1012.9,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","04/01/2017",10.1,30.9,20.5,5.1,38.64,29.1,8.9,,93.33,,0,0,,12.3,52.7,1012.6,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","04/02/2017",17.6,29.7,24.8,3.1,27.38,27.9,10.9,,190.33,,0,0,,12.1,10,1011.5,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","04/03/2017",14.6,20.1,17.3,3.5,44.25,,3.6,,70,,0,0,,12.5,70,1015.7,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","04/04/2017",27.2,31.2,29.1,-1.7,14.49,29.1,24.1,,210,,0,0,,13.4,63.3,1010,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","04/05/2017",17.6,31.6,25.9,10.1,38.87,30.5,7.2,,176.67,,0,0,,12,23.3,1011.8,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","04/06/2017",20.1,27.9,24,8.8,39.76,26.9,3.6,,90,,0,0,,12,25,1015.2,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","04/07/2017",15.1,31.6,25.5,2.9,27.4,29.6,10.8,,185,,0,0,,13,40,1014.3,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","04/08/2017",,,,,,,,,,,,,,,,,"",20.72163,-103.39335,"Zapopan, JAL, México","","",""
"zapopan","04/09/2017",21.7,31.9,27.8,4.2,23.28,29.7,10.8,,130,,0,0,,12,43.3,1010.7,"",20.72163,-103.39335,"Zapopan, JAL, México","","No data available","Partially cloudy"
"zapopan","04/10/2017",14.1,21.1,17.6,4.6,42.28,,5.4,,55,,0,0,,12.5,45,1013.7,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","04/11/2017",20.5,32.1,26.3,-0.3,27.33,29.9,37.1,,215,,0,0,,11.7,0,1010.1,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","04/12/2017",20.1,20.1,20.1,9.7,51.17,,3.6,,90,,0,0,,12,0,1013.3,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","04/13/2017",19.1,26.1,22.6,3.7,35.84,,5.4,,125,,0,0,,12.5,0,1015.7,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","04/14/2017",19.1,24.1,21.6,5.5,37.62,,3.4,,90,,0,0,,12.5,25,1015,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","04/15/2017",19.6,31.6,26.3,5.1,28.88,30.1,11.2,,144,,0,0,,11.8,33.3,1012.4,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","04/16/2017",28.6,28.6,28.6,5.4,22.92,27.2,7.2,,120,,0,0,,12,0,1013.1,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","04/17/2017",24.1,24.1,24.1,-5.9,13.14,,11.2,,340,,0,0,,6.4,90,,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Overcast"
"zapopan","04/18/2017",18.1,29.1,25.6,-6,15.18,27.4,22.3,,230,,0,0,,12.7,0,1010.8,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","04/19/2017",18.1,31.1,25.6,9.9,38.16,30.3,7.2,,80,,0,0,,12,13.3,1013.1,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","04/20/2017",19.6,19.6,19.6,9.2,51.03,,3.6,,90,,0,0,,12,0,1015.5,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","04/21/2017",16.1,32.7,23.8,6.1,36.73,30.5,14.8,,222.5,,0,0,,12.1,2.5,1007.5,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","04/22/2017",,,,,,,,,,,,,,,,,"",20.72163,-103.39335,"Zapopan, JAL, México","","",""
"zapopan","04/23/2017",24.1,29.1,27.1,5,25,27.8,11.2,,106.67,,0,0,,13.7,33.3,1009.3,"",20.72163,-103.39335,"Zapopan, JAL, México","","No data available","Partially cloudy"
"zapopan","04/24/2017",21.1,29.7,25.8,12,43.61,28.5,7.6,,157.5,,0,0,,11,37.5,1009.7,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","04/25/2017",19.1,29.3,23.9,9,41.02,27.8,11.3,,214.33,,0,0,,13,47.5,1010.3,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","04/26/2017",17.1,30,22.8,5.7,33.28,29.1,7.2,,205,,0,0,,12.2,40.3,1010.1,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","04/27/2017",13.1,27.9,19,3.4,38.77,26.6,3.6,,100,,0,0,,9.4,74.2,1012,"Smoke Or Haze",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","04/28/2017",18.6,29.4,24.4,1.6,24.16,27.6,10.8,,230,,0,0,,12,53.3,1010.9,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","04/29/2017",8,32.1,21.6,6,40.01,30.1,7.2,,90,,0,0,,13.1,0,1011.1,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","04/30/2017",19.4,32.4,27,0.9,21.84,30.2,18.4,,194,,0,0,,10.1,10,1012.2,"Smoke Or Haze",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","05/01/2017",19.1,32.1,25.6,-0.3,29.7,29.9,33.5,,350,,0,0,,12.5,0,1016.9,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","05/02/2017",30.7,32.9,31.8,7.6,22.24,30.9,7.2,,160,,0,0,,12,15,1008.2,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","05/03/2017",15.1,32.7,26,4.8,29.72,30.5,13,,232,,0,0,,9.1,31.3,1010,"Smoke Or Haze",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","05/04/2017",19.1,32.7,24.9,8.2,37.42,30.8,13,,165,,0,0,,10.7,30,1010.3,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","05/05/2017",21.4,32.3,27.3,10,36.1,30.4,7.2,,205.33,,0,0,,12,10.4,1009.6,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","05/06/2017",22.1,32.9,28.3,14,42.54,32.1,7.6,,94.33,,0,0,,12,13.5,1009,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","05/07/2017",18.1,31.9,26.2,8.7,36.83,29.9,10.8,,203.33,,0,0,,11.8,16.7,1009.5,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","05/08/2017",20.5,30.2,26.5,9.8,36.11,28.7,10.8,,120,,0,0,,12,43.3,1009.6,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","05/09/2017",20.5,32.4,27.9,8.9,33.63,30.7,18.4,,115,,0,0,,13.1,25,1009.7,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","05/10/2017",21.6,32.1,27.9,14.3,44.28,31.7,7.2,,176.67,,0,0,,12,33.3,1009.7,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","05/11/2017",22.1,34.3,29.2,9.6,33.92,32.1,11.3,,208,,0,0,,12,0,1010,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","05/12/2017",22.4,33.2,28.7,10.8,34.98,31.4,10.8,,216.67,,0,0,,12,0,1007.9,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","05/13/2017",,,,,,,,,,,,,,,,,"",20.72163,-103.39335,"Zapopan, JAL, México","","",""
"zapopan","05/14/2017",26.1,32.3,28.9,8.4,27.91,30.6,8.6,,198,,0,0,,12.3,10,1009.8,"",20.72163,-103.39335,"Zapopan, JAL, México","","No data available","Clear"
"zapopan","05/15/2017",21.1,34.1,26.8,10.8,40.56,31.9,8.3,,257.67,,0,0,,11.4,0.5,1009.5,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","05/16/2017",21.1,34.7,28.9,5.8,26.95,32.6,7.6,,225,,0,0,,11.7,0,1009.9,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","05/17/2017",23.6,34.6,29.8,11.6,32.74,34.5,10.8,,66.67,,0,0,,12,0,1008.4,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","05/18/2017",19.1,35.4,27.2,4.6,25.21,33.1,10.8,,187.25,,0,0,,11.4,0,1007.5,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","05/19/2017",24.2,34.1,29.7,7.1,25.57,31.9,10.8,208.8,233.33,,0,0,,12,3.3,1006.4,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","05/20/2017",14.1,34.6,26.1,10.4,38.03,34.2,7.2,,90,,0,0,,11.8,7.5,1006.2,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","05/21/2017",22.6,36.4,30.2,7.9,27.2,34.1,7.2,,200,,0,0,,12,0,1009.1,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","05/22/2017",22.1,34.9,28.6,9.4,31.22,33.1,7.2,,203.33,,0,0,,10.2,15,1010.1,"Smoke Or Haze",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","05/23/2017",22.1,33.1,29.2,6.4,27.36,30.7,24.1,,258,,0,0,,10.3,66,1007.8,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","05/24/2017",18.1,33.1,25.6,14.2,50.42,34.6,7.2,,135,,0,0,,10.2,22.5,1007.8,"Smoke Or Haze",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","05/25/2017",22.4,33.4,28.1,14.1,44.76,32.2,7.2,,145.67,,0,0,,11.8,20,1009.6,"Smoke Or Haze",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","05/26/2017",22.6,35.4,29.5,11.9,37.08,33.9,7.2,,126.67,,0,0,,12,3.3,1010.3,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","05/27/2017",22.1,33.6,28.4,16.5,50.82,33.7,7.2,,90,,0,0,,12,0,1011.4,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
