Epoca: ,1-ene.-10,2010.0,,2455196.50,,,,e,ε_g,ϖ_g,L_o Luna,P_o Luna,N_o Luna,Año trópico,,,,,,,,Luna Nueva,Luna Llena,Mes Sinódico,,,
6-4-17 0:00,2457849.50,2653.00,5,Jueves,Abril,6,"2,611.37",2896.3934,35048.9095,34623.2114,151.1959,0.3974,0.1857,0.3699,34623.0532,5.6058,0.1729,35054.8999,0.5784892067,35055.4784,32159.0851,74.31%,,119.0851,9.77,,10
7-4-17 0:00,2457850.50,2654.00,6,Viernes,Abril,7,"2,612.35",2897.3779,35062.0859,34636.2764,151.1429,0.1522,0.1856,0.3697,34635.8732,6.0984,0.1013,35068.2522,0.4977721547,35068.7499,32171.3720,83.05%,,131.3720,10.78,,11
8-4-17 0:00,2457851.50,2655.00,7,Sábado,Abril,8,"2,613.34",2898.3619,35075.2623,34649.3413,151.0899,-0.0990,0.1855,0.3694,34648.6874,6.2869,0.0098,35081.2745,0.3969764879,35081.6715,32183.3096,90.09%,,143.3096,11.76,,12
9-4-17 0:00,2457852.50,2656.00,1,Domingo,Abril,9,"2,614.32",2899.3454,35088.4387,34662.4063,151.0370,-0.3464,0.1853,0.3689,34661.5057,6.1622,-0.0837,35093.9856,0.2819508717,35094.2675,32194.9221,95.29%,,154.9221,12.71,,13
10-4-17 0:00,2457853.50,2657.00,2,Lunes,Abril,10,"2,615.31",2900.3283,35101.6151,34675.4713,150.9840,-0.5804,0.1850,0.3684,34674.3376,5.7298,-0.1607,35106.4188,0.1582479914,35106.5770,32206.2488,98.57%,,166.2488,13.64,,14
11-4-17 0:00,2457854.50,2658.00,3,Martes,Abril,11,"2,616.30",2901.3106,35114.7915,34688.5363,150.9311,-0.7917,0.1847,0.3678,34687.1922,5.0096,-0.2061,35118.6186,0.03091855764,35118.6495,32217.3389,99.95%,Luna Llena,177.3389,14.55,Luna Llena,15
12-4-17 0:00,2457855.50,2659.00,4,Miércoles,Abril,12,"2,617.28",2902.2923,35127.9679,34701.6013,150.8781,-0.9723,0.1843,0.3670,34700.0777,4.0357,-0.2106,35130.6364,-0.09553011485,35130.5408,32228.2485,99.48%,,188.2485,15.44,,16
13-4-17 0:00,2457856.50,2660.00,5,Jueves,Abril,13,"2,618.27",2903.2735,35141.1443,34714.6663,150.8252,-1.1150,0.1839,0.3662,34713.0013,2.8548,-0.1731,35142.5271,-0.2170745196,35142.3101,32239.0365,97.27%,,199.0365,16.33,,17
14-4-17 0:00,2457857.50,2661.00,6,Viernes,Abril,14,"2,619.25",2904.2542,35154.3207,34727.7313,150.7722,-1.2143,0.1834,0.3652,34725.9685,1.5247,-0.1007,35154.3471,-0.3300738308,35154.0170,32249.7628,93.40%,,209.7628,17.21,,18
15-4-17 0:00,2457858.50,2662.00,7,Sábado,Abril,15,"2,620.24",2905.2342,35167.4971,34740.7963,150.7193,-1.2663,0.1828,0.3641,34738.9831,0.1116,-0.0076,35166.1520,-0.4311698839,35165.7208,32260.4866,88.03%,,220.4866,18.09,,19
16-4-17 0:00,2457859.50,2663.00,1,Domingo,Abril,16,"2,621.22",2906.2138,35180.6735,34753.8613,150.6663,-1.2689,0.1822,0.3629,34752.0472,-1.3125,0.0874,35177.9971,-0.5172113552,35177.4799,32271.2662,81.29%,,231.2662,18.97,,20
17-4-17 0:00,2457860.50,2664.00,2,Lunes,Abril,17,"2,622.21",2907.1927,35193.8499,34766.9263,150.6134,-1.2221,0.1816,0.3616,34765.1609,-2.6737,0.1647,35189.9372,-0.5852107678,35189.3520,32282.1592,73.35%,,242.1592,19.86,,21
18-4-17 0:00,2457861.50,2665.00,3,Martes,Abril,18,"2,623.19",2908.1711,35207.0263,34779.9913,150.5604,-1.1277,0.1809,0.3602,34778.3224,-3.8995,0.2082,35202.0264,-0.6323382548,35201.3941,32293.2229,64.43%,,253.2229,20.77,,22
19-4-17 0:00,2457862.50,2666.00,4,Miércoles,Abril,19,"2,624.18",2909.1490,35220.2027,34793.0563,150.5074,-0.9893,0.1801,0.3587,34791.5281,-4.9234,0.2085,35214.3183,-0.6559616388,35213.6623,32304.5133,54.78%,,264.5133,21.70,C. Menguante,23
20-4-17 0:00,2457863.50,2667.00,5,Jueves,Abril,20,"2,625.17",2910.1263,35233.3791,34806.1213,150.4545,-0.8123,0.1793,0.3571,34804.7725,-5.6888,0.1650,35226.8637,-0.6537539944,35226.2099,32316.0836,44.70%,,276.0836,22.65,,24
21-4-17 0:00,2457864.50,2668.00,6,Viernes,Abril,21,"2,626.15",2911.1030,35246.5555,34819.1863,150.4015,-0.6036,0.1785,0.3554,34818.0488,-6.1523,0.0867,35239.7078,-0.6238983773,35239.0839,32327.9809,34.57%,,287.9809,23.62,,25
22-4-17 0:00,2457865.50,2669.00,7,Sábado,Abril,22,"2,627.14",2912.0793,35259.7319,34832.2512,150.3486,-0.3713,0.1776,0.3536,34831.3488,-6.2869,-0.0101,35252.8861,-0.5654132022,35252.3207,32340.2414,24.82%,,300.2414,24.63,,26
23-4-17 0:00,2457866.50,2670.00,1,Domingo,Abril,23,"2,628.12",2913.0549,35272.9083,34845.3162,150.2956,-0.1245,0.1766,0.3516,34844.6635,-6.0838,-0.1048,35266.4186,-0.4785911566,35265.9400,32352.8850,15.97%,,312.8850,25.67,,27
24-4-17 0:00,2457867.50,2671.00,2,Lunes,Abril,24,"2,629.11",2914.0301,35286.0847,34858.3812,150.2427,0.1271,0.1756,0.3496,34857.9832,-5.5534,-0.1773,35280.3055,-0.3654887206,35279.9400,32365.9100,8.59%,,325.9100,26.73,,28
25-4-17 0:00,2457868.50,2672.00,3,Martes,Abril,25,"2,630.09",2915.0047,35299.2611,34871.4462,150.1897,0.3739,0.1745,0.3475,34871.2981,-4.7245,-0.2122,35294.5237,-0.2303369632,35294.2933,32379.2887,3.23%,,339.2887,27.83,,29
26-4-17 0:00,2457869.50,2673.00,4,Miércoles,Abril,26,"2,631.08",2915.9787,35312.4374,34884.5112,150.1368,0.6060,0.1734,0.3452,34884.5986,-3.6430,-0.2021,35309.0250,-0.07969888096,35308.9453,32392.9666,0.38%,,352.9666,28.95,Luna Nueva,30
27-4-17 0:00,2457870.50,2674.00,5,Jueves,Abril,27,"2,632.07",2916.9523,35325.6138,34897.5762,150.0838,0.8145,0.1722,0.3429,34897.8756,-2.3684,-0.1493,35323.7385,0.07778766821,35323.8162,32406.8640,0.36%,,6.8640,0.56,,31
28-4-17 0:00,2457871.50,2675.00,6,Viernes,Abril,28,"2,633.05",2917.9253,35338.7902,34910.6412,150.0309,0.9912,0.1710,0.3405,34911.1210,-0.9706,-0.0653,35338.5746,0.2321477975,35338.8068,32420.8815,3.28%,,20.8815,1.71,,32
29-4-17 0:00,2457872.50,2676.00,7,Sábado,Abril,29,"2,634.04",2918.8978,35351.9666,34923.7062,149.9779,1.1293,0.1697,0.3379,34924.3278,0.4746,0.0322,35353.4330,0.3731983508,35353.8062,32434.9084,9.00%,,34.9084,2.86,,33
30-4-17 0:00,2457873.50,2677.00,1,Domingo,Abril,30,"2,635.02",2919.8698,35365.1430,34936.7712,149.9250,1.2232,0.1684,0.3353,34937.4907,1.8900,0.1227,35368.2106,0.4918237266,35368.7024,32448.8326,17.09%,,48.8326,4.01,,34
1-5-17 0:00,2457874.50,2678.00,2,Lunes,Mayo,1,"2,636.01",2920.8412,35378.3194,34949.8362,149.8720,1.2693,0.1670,0.3325,34950.6059,3.2017,0.1876,35382.8110,0.5810812913,35383.3921,32462.5509,26.95%,,62.5509,5.13,,35
2-5-17 0:00,2457875.50,2679.00,3,Martes,Mayo,2,"2,636.99",2921.8122,35391.4958,34962.9012,149.8190,1.2658,0.1656,0.3297,34963.6717,4.3424,0.2138,35397.1523,0.6368691103,35397.7891,32475.9770,37.88%,,75.9770,6.23,,36
3-5-17 0:00,2457876.50,2680.00,4,Miércoles,Mayo,3,"2,637.98",2922.7826,35404.6722,34975.9662,149.7661,1.2128,0.1641,0.3268,34976.6882,5.2553,0.1964,35411.1727,0.6580401605,35411.8308,32489.0482,49.17%,,89.0482,7.30,C. Creciente,37
4-5-17 0:00,2457877.50,2681.00,5,Jueves,Mayo,4,"2,638.97",2923.7526,35417.8486,34989.0312,149.7131,1.1124,0.1626,0.3237,34989.6573,5.8964,0.1395,35424.8344,0.6460251522,35425.4804,32501.7278,60.16%,,101.7278,8.34,,38
5-5-17 0:00,2457878.50,2682.00,6,Viernes,Mayo,5,"2,639.95",2924.7220,35431.0250,35002.0961,149.6602,0.9685,0.1610,0.3206,35002.5831,6.2360,0.0548,35438.1233,0.604151874,35438.7275,32514.0055,70.34%,,114.0055,9.35,,39
6-5-17 0:00,2457879.50,2683.00,7,Sábado,Mayo,6,"2,640.94",2925.6910,35444.2014,35015.1611,149.6072,0.7867,0.1594,0.3174,35015.4712,6.2600,-0.0406,35451.0481,0.5368837803,35451.5850,32525.8940,79.31%,,125.8940,10.33,,40
7-5-17 0:00,2457880.50,2684.00,1,Domingo,Mayo,7,"2,641.92",2926.6595,35457.3778,35028.2261,149.5543,0.5742,0.1577,0.3140,35028.3285,5.9696,-0.1278,35463.6361,0.4491559661,35464.0852,32537.4258,86.82%,,137.4258,11.27,,41
8-5-17 0:00,2457881.50,2685.00,2,Lunes,Mayo,8,"2,642.91",2927.6275,35470.5542,35041.2911,149.5013,0.3391,0.1560,0.3106,35041.1636,5.3811,-0.1895,35475.9289,0.3459038276,35476.2748,32548.6474,92.70%,,148.6474,12.19,,42
9-5-17 0:00,2457882.50,2686.00,3,Martes,Mayo,9,"2,643.89",2928.5950,35483.7306,35054.3561,149.4484,0.0907,0.1542,0.3071,35053.9855,4.5247,-0.2139,35487.9780,0.2317999599,35488.2098,32559.6148,96.87%,,159.6148,13.09,,43
10-5-17 0:00,2457883.50,2687.00,4,Miércoles,Mayo,10,"2,644.88",2929.5620,35496.9070,35067.4211,149.3954,-0.1612,0.1524,0.3035,35066.8040,3.4430,-0.1961,35499.8403,0.1111620865,35499.9515,32570.3895,99.30%,,170.3895,13.98,Luna Llena,44
11-5-17 0:00,2457884.50,2688.00,5,Jueves,Mayo,11,"2,645.86",2930.5286,35510.0834,35080.4861,149.3425,-0.4068,0.1506,0.2998,35079.6289,2.1891,-0.1397,35511.5754,-0.01202637823,35511.5634,32581.0348,99.99%,Luna Llena,181.0348,14.85,,45
12-5-17 0:00,2457885.50,2689.00,6,Viernes,Mayo,12,"2,646.85",2931.4947,35523.2598,35093.5511,149.2895,-0.6365,0.1487,0.2961,35092.4698,0.8241,-0.0556,35523.2431,-0.1340386807,35523.1090,32591.6143,98.98%,,191.6143,15.72,,46
13-5-17 0:00,2457886.50,2690.00,7,Sábado,Mayo,13,"2,647.84",2932.4604,35536.4362,35106.6161,149.2366,-0.8414,0.1467,0.2922,35105.3358,-0.5848,0.0396,35534.9029,-0.2513101143,35534.6516,32602.1912,96.30%,,202.1912,16.59,,47
14-5-17 0:00,2457887.50,2691.00,1,Domingo,Mayo,14,"2,648.82",2933.4256,35549.6126,35119.6811,149.1836,-1.0133,0.1448,0.2883,35118.2348,-1.9678,0.1272,35546.6140,-0.3603489547,35546.2536,32612.8280,92.02%,,212.8280,17.46,,48
15-5-17 0:00,2457888.50,2692.00,2,Lunes,Mayo,15,"2,649.81",2934.3904,35562.7890,35132.7461,149.1306,-1.1455,0.1427,0.2842,35131.1736,-3.2552,0.1896,35558.4351,-0.4576631341,35557.9775,32623.5871,86.22%,,223.5871,18.34,,49
16-5-17 0:00,2457889.50,2693.00,3,Martes,Mayo,16,"2,650.79",2935.3548,35575.9654,35145.8111,149.0777,-1.2328,0.1407,0.2801,35144.1575,-4.3808,0.2139,35570.4250,-0.5397099376,35569.8852,32634.5305,79.01%,,234.5305,19.24,,50
17-5-17 0:00,2457890.50,2694.00,4,Miércoles,Mayo,17,"2,651.78",2936.3187,35589.1418,35158.8761,149.0247,-1.2719,0.1386,0.2759,35157.1897,-5.2854,0.1949,35582.6409,-0.6028831612,35582.0380,32645.7193,70.56%,,245.7193,20.16,,51
18-5-17 0:00,2457891.50,2695.00,5,Jueves,Mayo,18,"2,652.76",2937.2822,35602.3182,35171.9410,148.9718,-1.2611,0.1364,0.2716,35170.2719,-5.9195,0.1360,35595.1372,-0.6435661057,35594.4936,32657.2114,61.07%,,257.2114,21.10,,52
19-5-17 0:00,2457892.50,2696.00,6,Viernes,Mayo,19,"2,653.75",2938.2453,35615.4946,35185.0060,148.9188,-1.2009,0.1342,0.2673,35183.4037,-6.2470,0.0488,35607.9613,-0.6582919172,35607.3030,32669.0578,50.82%,,269.0578,22.07,C. Menguante,53
20-5-17 0:00,2457893.50,2697.00,7,Sábado,Mayo,20,"2,654.74",2939.2079,35628.6710,35198.0710,148.8659,-1.0936,0.1320,0.2628,35196.5826,-6.2471,-0.0487,35621.1495,-0.6440538397,35620.5054,32681.2975,40.20%,,281.2975,23.07,,54
21-5-17 0:00,2457894.50,2698.00,1,Domingo,Mayo,21,"2,655.72",2940.1702,35641.8474,35211.1360,148.8129,-0.9434,0.1297,0.2583,35209.8046,-5.9167,-0.1364,35634.7211,-0.5987846896,35634.1223,32693.9521,29.70%,,293.9521,24.11,,55
22-5-17 0:00,2457895.50,2699.00,2,Lunes,Mayo,22,"2,656.71",2941.1321,35655.0238,35224.2010,148.7600,-0.7563,0.1274,0.2537,35223.0636,-5.2703,-0.1957,35648.6741,-0.5219702704,35648.1522,32707.0201,19.90%,,307.0201,25.18,,56
23-5-17 0:00,2457896.50,2700.00,3,Martes,Mayo,23,"2,657.69",2942.0936,35668.2002,35237.2660,148.7070,-0.5394,0.1251,0.2490,35236.3525,-4.3405,-0.2138,35662.9814,-0.4152825946,35662.5661,32720.4725,11.43%,,320.4725,26.29,,57
24-5-17 0:00,2457897.50,2701.00,4,Miércoles,Mayo,24,"2,658.68",2943.0547,35681.3766,35250.3310,148.6541,-0.3014,0.1227,0.2443,35249.6626,-3.1763,-0.1866,35677.5895,-0.2830437674,35677.3065,32734.2518,4.96%,,334.2518,27.42,,58
25-5-17 0:00,2457898.50,2702.00,5,Jueves,Mayo,25,"2,659.66",2944.0154,35694.5529,35263.3960,148.6011,-0.0516,0.1203,0.2395,35262.9847,-1.8402,-0.1198,35692.4211,-0.1323052838,35692.2888,32748.2734,1.04%,,348.2734,28.57,Luna Nueva,59
26-5-17 0:00,2457899.50,2703.00,6,Viernes,Mayo,26,"2,660.65",2944.9758,35707.7293,35276.4610,148.5482,0.2003,0.1178,0.2346,35276.3089,-0.4048,-0.0275,35707.3795,0.02760949247,35707.4071,32762.4313,0.05%,Luna Nueva,2.4313,0.20,,1
27-5-17 0:00,2457900.50,2704.00,7,Sábado,Mayo,27,"2,661.64",2945.9358,35720.9057,35289.5260,148.4952,0.4443,0.1153,0.2296,35289.6254,1.0515,0.0706,35722.3568,0.186097168,35722.5429,32776.6071,2.09%,,16.6071,1.36,,2
28-5-17 0:00,2457901.50,2705.00,1,Domingo,Mayo,28,"2,662.62",2946.8954,35734.0821,35302.5910,148.4422,0.6710,0.1128,0.2246,35302.9245,2.4495,0.1535,35737.2434,0.3326060393,35737.5760,32790.6806,7.00%,,30.6806,2.52,,3
29-5-17 0:00,2457902.50,2706.00,2,Lunes,Mayo,29,"2,663.61",2947.8547,35747.2585,35315.6560,148.3893,0.8713,0.1102,0.2195,35316.1975,3.7139,0.2040,35751.9374,0.4579762839,35752.3954,32804.5406,14.36%,,44.5406,3.65,,4
30-5-17 0:00,2457903.50,2707.00,3,Martes,Mayo,30,"2,664.59",2948.8137,35760.4349,35328.7210,148.3363,1.0374,0.1077,0.2144,35329.4363,4.7773,0.2114,35766.3534,0.5554497844,35766.9089,32818.0952,23.57%,,58.0952,4.77,,5
31-5-17 0:00,2457904.50,2708.00,4,Miércoles,Mayo,31,"2,665.58",2949.7723,35773.6113,35341.7860,148.2834,1.1628,0.1050,0.2092,35342.6346,5.5849,0.1747,35780.4287,0.6211380968,35781.0498,32831.2775,33.95%,,71.2775,5.85,,6
1-6-17 0:00,2457905.50,2709.00,5,Jueves,Junio,1,"2,666.56",2950.7307,35786.7877,35354.8509,148.2304,1.2426,0.1024,0.2039,35355.7872,6.0961,0.1019,35794.1259,0.6539309555,35794.7798,32844.0491,44.82%,,84.0491,6.89,C. Creciente,7
2-6-17 0:00,2457906.50,2710.00,6,Viernes,Junio,2,"2,667.55",2951.6887,35799.9641,35367.9159,148.1775,1.2735,0.0997,0.1985,35368.8912,6.2874,0.0083,35807.4337,0.6549935506,35808.0887,32856.4000,55.57%,,96.4000,7.91,,8
3-6-17 0:00,2457907.50,2711.00,7,Sábado,Junio,3,"2,668.53",2952.6464,35813.1405,35380.9809,148.1245,1.2545,0.0970,0.1931,35381.9453,6.1524,-0.0867,35820.3638,0.6270761962,35820.9909,32868.3445,65.74%,,108.3445,8.89,,9
4-6-17 0:00,2457908.50,2712.00,1,Domingo,Junio,4,"2,669.52",2953.6038,35826.3169,35394.0459,148.0716,1.1862,0.0942,0.1877,35394.9502,5.7017,-0.1637,35832.9469,0.573840614,35833.5208,32879.9170,74.94%,,119.9170,9.84,,10
5-6-17 0:00,2457909.50,2713.00,2,Lunes,Junio,5,"2,670.51",2954.5609,35839.4933,35407.1109,148.0186,1.0714,0.0915,0.1822,35407.9086,4.9617,-0.2075,35845.2274,0.4993312457,35845.7267,32891.1658,82.91%,,131.1658,10.76,,11
6-6-17 0:00,2457910.50,2714.00,3,Martes,Junio,6,"2,671.49",2955.5178,35852.6697,35420.1759,147.9657,0.9144,0.0887,0.1766,35420.8250,3.9725,-0.2096,35857.2583,0.4076352797,35857.6659,32902.1481,89.48%,,142.1481,11.66,,12
7-6-17 0:00,2457911.50,2715.00,4,Miércoles,Junio,7,"2,672.48",2956.4744,35865.8461,35433.2409,147.9127,0.7215,0.0859,0.1710,35433.7056,2.7858,-0.1700,35869.0975,0.3027132497,35869.4002,32912.9259,94.52%,,152.9259,12.54,,13
8-6-17 0:00,2457912.50,2716.00,5,Jueves,Junio,8,"2,673.46",2957.4307,35879.0225,35446.3059,147.8598,0.5003,0.0830,0.1653,35446.5578,1.4619,-0.0968,35880.8048,0.1883529549,35880.9932,32923.5625,97.96%,,163.5625,13.42,,14
9-6-17 0:00,2457913.50,2717.00,6,Viernes,Junio,9,"2,674.45",2958.3867,35892.1989,35459.3709,147.8068,0.2593,0.0801,0.1596,35459.3905,0.0669,-0.0046,35892.4404,0.06819727461,35892.5086,32934.1219,99.74%,,174.1219,14.28,Luna Llena,15
10-6-17 0:00,2457914.50,2718.00,7,Sábado,Junio,10,"2,675.43",2959.3425,35905.3753,35472.4359,147.7538,0.0082,0.0772,0.1538,35472.2130,-1.3303,0.0885,35904.0644,-0.05419083486,35904.0103,32944.6677,99.83%,Luna Llena,184.6677,15.15,,16
11-6-17 0:00,2457915.50,2719.00,1,Domingo,Junio,11,"2,676.42",2960.2981,35918.5517,35485.5009,147.7009,-0.2432,0.0743,0.1480,35485.0353,-2.6612,0.1641,35915.7371,-0.1752469069,35915.5618,32955.2637,98.24%,,195.2637,16.02,,17
12-6-17 0:00,2457916.50,2720.00,2,Lunes,Junio,12,"2,677.41",2961.2535,35931.7281,35498.5659,147.6479,-0.4851,0.0714,0.1422,35497.8672,-3.8602,0.2074,35927.5188,-0.2913169464,35927.2275,32965.9740,94.95%,,205.9740,16.90,,18
13-6-17 0:00,2457917.50,2721.00,3,Martes,Junio,13,"2,678.39",2962.2086,35944.9045,35511.6309,147.5950,-0.7079,0.0684,0.1363,35510.7182,-4.8676,0.2098,35939.4702,-0.3985712131,35939.0717,32976.8630,90.00%,,216.8630,17.79,,19
14-6-17 0:00,2457918.50,2722.00,4,Miércoles,Junio,14,"2,679.38",2963.1635,35958.0809,35524.6958,147.5420,-0.9030,0.0654,0.1303,35523.5971,-5.6326,0.1705,35951.6503,-0.4929367768,35951.1574,32987.9938,83.46%,,227.9938,18.70,,20
15-6-17 0:00,2457919.50,2723.00,5,Jueves,Junio,15,"2,680.36",2964.1183,35971.2573,35537.7608,147.4891,-1.0625,0.0624,0.1243,35536.5116,-6.1151,0.0971,35964.1143,-0.5700815236,35963.5442,32999.4259,75.43%,,239.4259,19.64,,21
16-6-17 0:00,2457920.50,2724.00,6,Viernes,Junio,16,"2,681.35",2965.0728,35984.4337,35550.8258,147.4361,-1.1803,0.0594,0.1183,35549.4678,-6.2883,0.0040,35976.9096,-0.6254985762,35976.2841,33011.2113,66.10%,,251.2113,20.61,,22
17-6-17 0:00,2457921.50,2725.00,7,Sábado,Junio,17,"2,682.33",2966.0272,35997.6101,35563.8908,147.3832,-1.2516,0.0564,0.1123,35562.4705,-6.1402,-0.0902,35990.0716,-0.6547468788,35989.4168,33023.3896,55.76%,,263.3896,21.61,C. Menguante,23
18-6-17 0:00,2457922.50,2726.00,1,Domingo,Junio,18,"2,683.32",2966.9814,36010.7865,35576.9558,147.3302,-1.2738,0.0533,0.1062,35575.5225,-5.6749,-0.1664,36003.6180,-0.6538888123,36002.9641,33035.9827,44.79%,,275.9827,22.64,,24
19-6-17 0:00,2457923.50,2727.00,2,Lunes,Junio,19,"2,684.31",2967.9354,36023.9629,35590.0208,147.2773,-1.2459,0.0503,0.1001,35588.6246,-4.9130,-0.2087,36017.5450,-0.6201193893,36016.9249,33048.9895,33.73%,,288.9895,23.71,,25
20-6-17 0:00,2457924.50,2728.00,3,Martes,Junio,20,"2,685.29",2968.8893,36037.1393,35603.0858,147.2243,-1.1690,0.0472,0.0939,35601.7757,-3.8910,-0.2080,36031.8240,-0.5525046828,36031.2715,33062.3823,23.22%,,302.3823,24.80,,26
21-6-17 0:00,2457925.50,2729.00,4,Miércoles,Junio,21,"2,686.28",2969.8430,36050.3157,35616.1508,147.1714,-1.0461,0.0441,0.0878,35614.9728,-2.6604,-0.1641,36046.4010,-0.4526600001,36045.9483,33076.1054,13.97%,,316.1054,25.93,,27
22-6-17 0:00,2457926.50,2730.00,5,Jueves,Junio,22,"2,687.26",2970.7966,36063.4921,35629.2158,147.1184,-0.8821,0.0410,0.0816,35628.2111,-1.2848,-0.0856,36061.1986,-0.3251419465,36060.8734,33090.0769,6.67%,,330.0769,27.08,,28
23-6-17 0:00,2457927.50,2731.00,6,Viernes,Junio,23,"2,688.25",2971.7500,36076.6685,35642.2808,147.0654,-0.6834,0.0378,0.0754,35641.4842,0.1629,0.0111,36076.1212,-0.1773495249,36075.9438,33104.1938,1.89%,,344.1938,28.23,,29
24-6-17 0:00,2457928.50,2732.00,7,Sábado,Junio,24,"2,689.23",2972.7034,36089.8448,35655.3458,147.0125,-0.4578,0.0347,0.0691,35654.7841,1.6047,0.1056,36091.0626,-0.01884901907,36091.0438,33118.3404,0.02%,Luna Nueva,358.3404,29.39,Luna Nueva,1
25-6-17 0:00,2457929.50,2733.00,1,Domingo,Junio,25,"2,690.22",2973.6566,36103.0212,35668.4108,146.9595,-0.2142,0.0316,0.0629,35668.1021,2.9622,0.1778,36105.9155,0.1397760716,36106.0553,33132.3986,1.17%,,12.3986,1.02,,2
26-6-17 0:00,2457930.50,2734.00,2,Lunes,Junio,26,"2,691.20",2974.6098,36116.1976,35681.4758,146.9066,0.0378,0.0284,0.0566,35681.4286,4.1611,0.2123,36120.5804,0.2882766709,36120.8687,33146.2589,5.16%,,26.2589,2.15,,3
27-6-17 0:00,2457931.50,2735.00,3,Martes,Junio,27,"2,692.19",2975.5628,36129.3740,35694.5407,146.8536,0.2883,0.0252,0.0503,35694.7536,5.1358,0.2017,36134.9746,0.4179474459,36135.3925,33159.8297,11.60%,,39.8297,3.27,,4
28-6-17 0:00,2457932.50,2736.00,4,Miércoles,Junio,28,"2,693.18",2976.5158,36142.5504,35707.6057,146.8007,0.5275,0.0221,0.0440,35708.0672,5.8334,0.1483,36149.0376,0.5224170196,36149.5601,33173.0442,19.94%,,53.0442,4.35,,5
29-6-17 0:00,2457933.50,2737.00,5,Jueves,Junio,29,"2,694.16",2977.4687,36155.7268,35720.6707,146.7477,0.7460,0.0189,0.0376,35721.3602,6.2172,0.0636,36162.7347,0.5979075153,36163.3326,33185.8639,29.55%,,65.8639,5.40,,6
30-6-17 0:00,2457934.50,2738.00,6,Viernes,Junio,30,"2,695.15",2978.4216,36168.9032,35733.7357,146.6948,0.9351,0.0157,0.0313,35734.6238,6.2681,-0.0344,36176.0564,0.6430290004,36176.6994,33198.2778,39.84%,,78.2778,6.42,C. Creciente,7
1-7-17 0:00,2457935.50,2739.00,7,Sábado,Julio,1,"2,696.13",2979.3744,36182.0796,35746.8007,146.6418,1.0875,0.0125,0.0250,35747.8507,5.9859,-0.1249,36189.0155,0.658287085,36189.6738,33210.2994,50.26%,,90.2994,7.41,,8
2-7-17 0:00,2457936.50,2740.00,1,Domingo,Julio,2,"2,697.12",2980.3272,36195.2560,35759.8657,146.5889,1.1970,0.0093,0.0186,35761.0348,5.3884,-0.1891,36201.6430,0.6455029408,36202.2885,33221.9613,60.36%,,101.9613,8.36,,9
3-7-17 0:00,2457937.50,2741.00,2,Lunes,Julio,3,"2,698.10",2981.2799,36208.4324,35772.9307,146.5359,1.2595,0.0061,0.0122,35774.1718,4.5105,-0.2139,36213.9824,0.6072960436,36214.5897,33233.3097,69.79%,,113.3097,9.29,,10
4-7-17 0:00,2457938.50,2742.00,3,Martes,Julio,4,"2,699.09",2982.2327,36221.6088,35785.9957,146.4830,1.2724,0.0030,0.0059,35787.2593,3.4011,-0.1947,36226.0847,0.5467042847,36226.6314,33244.3987,78.25%,,124.3987,10.20,,11
5-7-17 0:00,2457939.50,2743.00,4,Miércoles,Julio,5,"2,700.08",2983.1854,36234.7852,35799.0607,146.4300,1.2353,-0.0002,-0.0005,35800.2967,2.1202,-0.1359,36238.0051,0.46695072,36238.4721,33255.2867,85.53%,,135.2867,11.10,,12
6-7-17 0:00,2457940.50,2744.00,5,Jueves,Julio,6,"2,701.06",2984.1381,36247.9616,35812.1257,146.3770,1.1496,-0.0034,-0.0069,35813.2856,0.7353,-0.0497,36249.8002,0.3713287313,36250.1715,33266.0334,91.47%,,146.0334,11.98,,13
7-7-17 0:00,2457941.50,2745.00,6,Viernes,Julio,7,"2,702.05",2985.0908,36261.1380,35825.1907,146.3241,1.0187,-0.0066,-0.0132,35826.2292,-0.6823,0.0462,36261.5271,0.2631676226,36261.7903,33276.6995,95.92%,,156.6995,12.85,,14
8-7-17 0:00,2457942.50,2746.00,7,Sábado,Julio,8,"2,703.03",2986.0436,36274.3144,35838.2557,146.2711,0.8477,-0.0098,-0.0196,35839.1327,-2.0611,0.1325,36273.2433,0.1458486321,36273.3891,33287.3456,98.79%,,167.3456,13.73,,15
9-7-17 0:00,2457943.50,2747.00,1,Domingo,Julio,9,"2,704.02",2986.9964,36287.4908,35851.3207,146.2182,0.6433,-0.0130,-0.0259,35852.0029,-3.3327,0.1924,36285.0068,0.02285481649,36285.0296,33298.0333,99.97%,Luna Llena,178.0333,14.60,Luna Llena,16
10-7-17 0:00,2457944.50,2748.00,2,Lunes,Julio,10,"2,705.00",2987.9492,36300.6672,35864.3857,146.1652,0.4137,-0.0162,-0.0323,35864.8478,-4.4349,0.2140,36296.8762,-0.1021524419,36296.7740,33308.8249,99.41%,,188.8249,15.49,,17
11-7-17 0:00,2457945.50,2749.00,3,Martes,Julio,11,"2,705.99",2988.9021,36313.8436,35877.4506,146.1123,0.1678,-0.0194,-0.0386,35877.6764,-5.3141,0.1934,36308.9100,-0.2252377177,36308.6848,33319.7827,97.05%,,199.7827,16.39,,18
12-7-17 0:00,2457946.50,2750.00,4,Miércoles,Julio,12,"2,706.98",2989.8550,36327.0200,35890.5156,146.0593,-0.0847,-0.0226,-0.0449,35890.4984,-5.9278,0.1347,36321.1647,-0.3420943885,36320.8226,33330.9676,92.87%,,210.9676,17.31,,19
