Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
"zapopan","02/20/2019",15.1,28.1,23.8,3.6,34.35,26.8,18.4,,223.33,,0,0,,13,15,1009.7,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","02/21/2019",13.7,26.9,21.4,4.1,35.94,26,14.4,,243.33,,0,0,,12,20,1010.7,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","02/22/2019",15.6,26.1,20.9,9.2,49.54,,7.2,,293.33,,0,0,,12,63.3,1013.9,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","02/23/2019",15.7,25.1,20.7,10.4,58.13,,7.2,,190,,0,0,,12,86.7,1014.8,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Overcast"
"zapopan","02/24/2019",13.6,29.4,22.5,7.2,46.44,27.7,3.6,,220,,0,0,,12,30,1015.3,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","02/25/2019",16.9,28.2,23.8,7.6,39.04,26.9,7.2,,236.67,,0,0,,12,43.3,1015.3,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","02/26/2019",17.2,29.4,24.6,6.7,36.2,27.7,10.8,,300,,0,0,,12,0,1015.7,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","02/27/2019",18.4,31.1,26.5,4.2,28.2,29,14.8,,230,,0,0,,13,0,1013.8,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","02/28/2019",10.1,31.7,21,4.6,43.93,29.5,7.2,,180,,0,0,,12.2,0,1011.9,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","03/01/2019",16.2,30.9,26.6,2,25.18,28.9,24.1,,287.5,,0,0,,13.6,0,1013.3,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","03/02/2019",17.6,31.1,24.8,8.3,39.41,29.2,7.2,,170,,0,0,,12,0,1014.3,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","03/03/2019",15.2,32.1,26.2,-1.2,24.38,29.9,20.5,,297.5,,0,0,,13.6,2,1012.4,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","03/04/2019",16.4,32.3,25.3,8,40.32,30,11.4,,289,,0,0,,12.1,0,1011.4,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","03/05/2019",18.2,32.2,26.1,7.5,34.78,30,3.6,,76.67,,0,0,,12,0,1012.9,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","03/06/2019",18.4,30.9,25.2,6.8,33.12,29,3.6,,163.33,,0,0,,12,0,1015.5,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","03/07/2019",17.6,30.9,25.5,4.2,28.34,28.9,10.8,,243.33,,0,0,,12,0,1015.4,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","03/08/2019",17.6,31.1,26.9,3,24.73,29.1,18.4,,306.67,,0,0,,13,10,1012.5,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","03/09/2019",17.4,31.7,26.9,0.6,22.84,29.5,14.8,,276.67,,0,0,,13,0,1011.1,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","03/10/2019",26.6,31.6,29.1,-0.6,15.15,29.4,7.2,,260,,0,0,,12,0,1011,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","03/11/2019",17.2,33.4,25.4,6,32.54,31,3.6,,220,,0,0,,11.8,15,1011.3,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","03/12/2019",18.7,29.9,25.8,9.2,38.31,28.4,13,,257.5,,0,0,,11.8,12.5,1011.7,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","03/13/2019",18.1,28.1,25.4,8.1,37.13,26.8,24.1,,245,,0,0,,13.6,14,1010.6,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","03/14/2019",18.7,30.3,26,6.8,34.12,28.5,9.4,,205,,0,0,,13,2.5,1010.8,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","03/15/2019",18.4,30.6,25.4,6.8,35.46,28.6,7.2,,176.67,,0,0,,12,0,1010.5,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","03/16/2019",16.4,27.5,23,7.6,42.5,26.6,8.4,,188.5,,0,0,,12,73.5,1012.4,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","03/17/2019",18.5,27.9,23.4,10.9,47.25,27.1,7.2,,213.33,,0,0,,12,67.3,1012.4,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","03/18/2019",18.1,28.4,23.9,8.3,42.28,27,10.8,,190,,0,0,,12,23.3,1010.6,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","03/19/2019",16.2,28.9,23.1,4.6,37.19,27.3,7.2,,203.33,,0,0,,12,3.3,1013,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","03/20/2019",16.9,27.9,23.1,4.4,33.35,26.6,10.8,,226.67,,0,0,,12,13.3,1014,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","03/21/2019",17.6,29.6,24.6,5.6,33.79,28,11.2,,122.5,,0,0,,13.8,22.5,1014,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","03/22/2019",17.6,28.6,22.8,6.5,37.85,27.1,10.8,,173.33,,0,0,,15,10,1013.7,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","03/23/2019",17.4,28.1,24.3,3.6,31.02,26.7,20.5,,225,,0,0,,13,10,1015.5,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","03/24/2019",18.7,29.9,24.3,7.5,39.37,28.1,7.2,,155,,0,0,,12,20,1014.7,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","03/25/2019",18.7,32.1,26.4,5.9,31.04,29.9,7.2,,173.33,,0,0,,12,0,1013.4,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","03/26/2019",19.9,31.7,26.2,1.7,22.68,29.5,7.2,,193.33,,0,0,,12,30,1012.6,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","03/27/2019",18.9,29.1,24.3,6.4,34.06,27.5,3.6,,160,,0,0,,12,70,1014.9,"Sky Coverage Increasing",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","03/28/2019",20.7,30.7,26.3,5.7,28.31,28.8,7.2,,200,,0,0,,12,3.3,1014.7,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","03/29/2019",19.1,31.9,28.5,-3,16.47,29.6,25.9,,266,,0,0,,13.6,0,1011.2,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","03/30/2019",28.6,32.2,30.4,-6.1,8.94,29.9,10.8,,205,,0,0,,12,0,1008.7,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","03/31/2019",19.4,31.6,25.9,-1.2,19.7,29.4,7.2,,136.67,,0,0,,12,0,1010.3,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","04/01/2019",27.7,30.2,28.9,-0.8,15.11,28.3,10.8,,300,,0,0,,12,0,1010.7,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","04/02/2019",19.9,29.4,25.6,3.3,27.05,27.6,14.8,,157.5,,0,0,,13,0,1013.5,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","04/03/2019",19.4,29.6,26,2.2,24.76,27.8,9.4,,150,,0,0,,13,10,1014.8,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","04/04/2019",28.9,28.9,28.9,2.7,18.64,27.3,10.8,,320,,0,0,,12,30,1011.8,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","04/05/2019",20.2,28.9,25.4,4.4,28.44,27.3,7.2,,230,,0,0,,12,50,1011.5,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","04/06/2019",18.1,30,26.2,-3.5,19.78,28.2,29.5,,222.5,,0,0,,12.7,36,1010.7,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","04/07/2019",16.9,30.3,26.2,-1.6,22.43,28.4,9.4,,197.5,,0,0,,13,0,1012.3,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","04/08/2019",19.1,29.2,25.9,0.8,22.99,27.5,13,,243.33,,0,0,,12.2,0,1013,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","04/09/2019",19.4,19.4,19.4,4.6,37.69,,3.6,,40,,0,0,,12,0,1016.7,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","04/10/2019",19.6,31.1,26.4,0.4,21.8,29,7.2,,306.67,,0,0,,12,0,1010.7,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","04/11/2019",20.4,29.9,25.9,-0.3,19.23,28,10.8,,310,,0,0,,12,0,1008.9,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","04/12/2019",19.6,29.2,24.9,0.2,21.32,27.5,10.8,,170,,0,0,,12,43.3,1007.8,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","04/13/2019",17.1,28.6,23.7,-2.4,22.05,27,10.8,,300,,0,0,,11.3,26.7,1008.1,"Smoke Or Haze",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","04/14/2019",15.9,29.6,23.7,0.1,23.78,27.8,3.6,,73.33,,0,0,,12,0,1011.8,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","04/15/2019",19.1,32.4,26.3,5.4,28.95,30.1,7.2,,113.33,,0,0,,12,83.3,1010.8,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Overcast"
"zapopan","04/16/2019",20.1,33.6,27.8,5.4,28.74,31.1,10.8,,173.33,,0,0,,12,10,1012.5,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","04/17/2019",20.5,32.4,29,-0.3,17.61,30.1,20.5,,218,,0,0,,13.6,0,1011.7,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","04/18/2019",16.1,32.2,26.1,0.1,24.72,29.9,10.8,,177.5,,0,0,,13,0,1009.1,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","04/19/2019",20.2,29.9,25.5,2.4,24.12,28,16.6,,74,,0,0,,12.4,50,1011.6,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","04/20/2019",20.2,32.1,26.4,5.6,27.88,30,7.2,,143.33,,0,0,,12,3.3,1013.7,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","04/21/2019",21.1,32.1,27.7,2.7,23.74,29.8,14.8,,303.33,,0,0,,13.4,26.7,1014.4,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","04/22/2019",21.1,30.2,25.6,2,23.15,28.3,7.2,,300,,0,0,,11,0,1014.1,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","04/23/2019",21.7,31.1,27.9,-1,17.46,29,14.8,,296.67,,0,0,,13.4,56.7,1010.3,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","04/24/2019",19.9,27.1,23.5,2,25.3,26.1,7.2,,285,,0,0,,12,45,1012,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","04/25/2019",20.8,29.1,25.2,-0.2,20.19,27.4,7.2,,323.33,,0,0,,12,73.3,1010.6,"Sky Unchanged",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","04/26/2019",21.2,31.7,27.1,4.3,25.08,29.5,3.6,,190,,0,0,,12,20,1012.1,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","04/27/2019",22.1,31.4,27.6,5.4,26.21,29.3,7.2,,176.67,,0,0,,12,33.3,1009.9,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","04/28/2019",20.4,28.9,24.6,5,32.69,27.3,3.6,,160,,0,0,,12,60,1011.1,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","04/29/2019",22.1,32.4,28.3,7.9,29.81,30.3,10.8,,335,,0,0,,12,60,1009.7,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","04/30/2019",22.1,34.6,29.7,3.6,22.45,32.1,14.8,,225,,0,0,,11,77.5,1009.4,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Overcast"
"zapopan","05/01/2019",23.4,34.4,30.1,4.9,22.43,31.9,7.2,,140,,0,0,,12,20,1008.8,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","05/02/2019",23.2,34.4,29.4,1,17.4,31.8,7.2,,290,,0,0,,12,3.3,1008.6,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","05/03/2019",23.7,32.7,28.8,0.4,16.91,30.3,10.8,,306.67,,0,0,,12,30,1008.4,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","05/04/2019",23.2,31.6,27.8,3.8,21.96,29.5,10.8,,283.33,,0,0,,12,73.3,1005.9,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","05/05/2019",22.6,32.4,28.3,3.6,22.24,30.1,10.8,,263.33,,0,0,,12,46.7,1006.2,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","05/06/2019",20.1,29.1,24.6,0.8,25.19,27.4,10.8,,193.33,,0,0,,12.2,95,1010.2,"Sky Coverage Increasing",20.72163,-103.39335,"Zapopan, JAL, México","","","Overcast"
"zapopan","05/07/2019",11.1,30,22.6,-4.7,17.79,28.2,14.8,,289.33,,0,0,,14.1,12.3,1012.5,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","05/08/2019",21.1,32.4,28.3,-6.6,11.09,30.1,35.3,,220,,0,0,,11,0,1010.2,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","05/09/2019",19.6,32.2,28,-1.5,17.92,29.9,9.4,,290,,0,0,,13,90,1007.6,"Sky Coverage Increasing",20.72163,-103.39335,"Zapopan, JAL, México","","","Overcast"
"zapopan","05/10/2019",21.2,31.6,28,2.3,21.91,29.4,9.4,,305,,0,0,,13,0,1008.7,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","05/11/2019",22.1,33.1,28.9,-1,15.87,30.7,18.4,,322.5,,0,0,,13.6,16,1008.9,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","05/12/2019",19.1,30.9,25.1,2.7,24.33,28.9,11.2,,300,,0,0,,13,5,1010,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","05/13/2019",21.4,33.1,28.2,-0.4,17.19,30.6,7.2,,246.67,,0,0,,11.3,40,1009.7,"Smoke Or Haze",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","05/14/2019",22.6,34.4,29.3,1.5,20.04,31.8,10.8,,176.67,,0,0,,11.3,3.3,1008.7,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","05/15/2019",21.2,33.4,28.1,2.8,22.37,30.9,7.2,,95,,0,0,,12,43.3,1009.9,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","05/16/2019",,,,,,,,,,,,,,,,,"",20.72163,-103.39335,"Zapopan, JAL, México","","",""
"zapopan","05/17/2019",,,,,,,,,,,,,,,,,"",20.72163,-103.39335,"Zapopan, JAL, México","","No data available",""
"zapopan","05/18/2019",,,,,,,,,,,,,,,,,"",20.72163,-103.39335,"Zapopan, JAL, México","","No data available",""
"zapopan","05/19/2019",,,,,,,,,,,,,,,,,"",20.72163,-103.39335,"Zapopan, JAL, México","","No data available",""
"zapopan","05/20/2019",30.9,33.1,32,-0.1,12.9,30.6,10.8,,305,,0,0,,12,0,1007,"",20.72163,-103.39335,"Zapopan, JAL, México","","No data available","Clear"
"zapopan","05/21/2019",23.9,33.2,29.9,-0.1,15.41,30.8,20.5,,297.5,,0,0,,13,10,1006.8,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","05/22/2019",22.2,33.4,27.6,-2.7,14.65,30.9,9.4,,290,,0,0,,13,10,1007.7,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","05/23/2019",23.4,33.6,28.9,-0.6,15.11,31.1,7.2,,306.67,,0,0,,12,3.3,1008.7,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","05/24/2019",23.6,29.2,26.4,5.4,26.64,27.6,7.2,,150,,0,0,,12,25,1010.1,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","05/25/2019",23.2,33.1,29.5,7.4,26.56,30.9,13,,117.5,,0,0,,11.8,22.5,1008.7,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","05/26/2019",22.9,31.6,27.4,11.1,37.99,30,7.2,,316.67,,0,0,,12,23.3,1010,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
