Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
"zapopan","02/07/2015",12.4,25.6,19.4,3.8,38.12,,7.6,,93.33,,0,0,,11.8,52.5,1020.4,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","02/08/2015",11.9,27.1,22.1,4.2,37.02,26,5.4,,132.5,,0,0,,12.2,0,1017.2,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","02/09/2015",12.7,27.6,22.3,3.2,32.29,26.7,14.8,,110.57,,0,0,,11.6,0,1015.8,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","02/10/2015",9.1,25.6,18.8,0.6,31.56,,18.4,,122.88,8.6,0,0,,11.8,29,1015.2,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","02/11/2015",8.9,25.1,19.9,7.1,48.2,,11.2,,189.33,,0,0,,11.2,68.2,1015.2,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","02/12/2015",13.1,24.1,20.7,6.7,42.13,,22.3,,173,,0,0,,10.7,72.2,1014.6,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","02/13/2015",11.1,16.6,13.7,10.8,82.98,,14.8,,95.56,,0.2,10,,7.3,98.9,1019.1,"Mist, Light Drizzle, Light Rain",20.72163,-103.39335,"Zapopan, JAL, México","","","Rain, Overcast"
"zapopan","02/14/2015",11.1,17.7,15,10.9,77.53,,25.9,,103.6,,0,0,,7.3,100,1019.1,"Mist",20.72163,-103.39335,"Zapopan, JAL, México","","","Overcast"
"zapopan","02/15/2015",9.1,20.5,16.2,10.8,72.61,,16.6,,135,,0,0,,10.8,91.2,1018.3,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Overcast"
"zapopan","02/16/2015",10.1,22.1,18.3,10,60.82,,24.1,,220.63,,0,0,,12,87.4,1016.1,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Overcast"
"zapopan","02/17/2015",14.1,23.1,19.1,10.5,60.69,,5.4,,185.33,,0,0,,12,78.6,1015.5,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Overcast"
"zapopan","02/18/2015",8.1,27.3,19.5,8,51.47,26.6,11.2,,86.5,,0,0,,11,6.3,1017.8,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","02/19/2015",9.1,27.1,21.6,9.8,51.59,26.5,14.8,,270,,0,0,,11.4,3,1019.3,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","02/20/2015",8.1,26.1,21,6.9,45.4,,24.1,,211.71,,0,0,,11.4,58.5,1014.7,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","02/21/2015",13.7,28.6,21.9,7.6,43.1,27.3,5.4,,167.5,,0,0,,13,0,1015.1,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","02/22/2015",15.7,28.2,25,5.2,34.24,27.1,9.4,,186.67,,0,0,,15.7,60,1014.4,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","02/23/2015",10.1,30.7,24.7,5.8,35.31,28.9,13,,96.2,,0,0,,11.4,67.1,1015.7,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","02/24/2015",15.1,29.1,23.5,8.9,43.55,27.7,18.4,,250.5,,0,0,,11.5,28.3,1015.6,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","02/25/2015",13.1,28,22.5,3.8,33.13,26.7,27.7,,284.7,,0,0,,11.5,0,1014.1,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","02/26/2015",9.1,26.7,20.4,3.7,36.24,26,27.7,,240.5,,0,0,,11.6,4.1,1011.4,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","02/27/2015",6.1,26.6,19.6,1.2,36.84,,20.5,,152.86,,0,0,,11.4,61.2,1012.3,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","02/28/2015",11.2,27.1,21.3,2,32.24,26,18.4,,152,,0,0,,11.5,74.5,1016.6,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","03/01/2015",8.1,28.3,22.3,5.2,36.07,27.3,14.8,,143.6,,0,0,,11.4,3,1016.4,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","03/02/2015",8.1,29.1,22.5,5.7,37.37,27.6,13,,246.63,,0,0,,11.5,2.7,1016.4,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","03/03/2015",8.3,28,22.6,4.7,35.08,26.9,22.3,,236.63,,0,0,,11.5,6,1014.1,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","03/04/2015",10.1,25.1,20.8,4,34.56,,22.3,,278.11,,0,0,,11.9,52.4,1012.5,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","03/05/2015",16.2,25.2,21.7,7.4,40.98,,14.8,,97.33,,0,0,,11.6,97.9,1011.8,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Overcast"
"zapopan","03/06/2015",15.1,27.1,21.3,9.6,48.61,26.5,18.4,,119,,0,0,,11.2,70.1,1016.2,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","03/07/2015",14.1,27.1,21.3,10,49.75,26.9,14.8,,106.5,,0,0,,11.4,45.6,1011.6,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","03/08/2015",18.5,27.1,24.1,9.2,39.76,26.5,18.4,,208.83,,0,0,,11.2,78.5,1011.7,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Overcast"
"zapopan","03/09/2015",14.1,21.1,17.6,9.2,59.43,,29.5,,278.71,,0,0,,11.2,94.4,1009.5,"Light Rain",20.72163,-103.39335,"Zapopan, JAL, México","","","Overcast"
"zapopan","03/10/2015",7.2,17.9,13.6,10.3,81.23,,26.5,,145.44,,1.1,20,,9.7,87.4,1014.9,"Drizzle, Light Drizzle, Rain, Light Rain, Sky Coverage Increasing",20.72163,-103.39335,"Zapopan, JAL, México","","","Rain, Overcast"
"zapopan","03/11/2015",5.1,20.1,15.5,9.7,71.56,,16.6,,216.57,,0,0,,10.3,62,1017.8,"Fog, Sky Coverage Increasing",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","03/12/2015",8.1,21.7,16.2,5.5,52.12,,18.4,,117.44,6.8,0,0,,11.5,22.3,1018.5,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","03/13/2015",9.1,24.4,19,4.9,44.5,,37.1,,230,,0,0,,11.5,78.1,1012.6,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Overcast"
"zapopan","03/14/2015",14.1,17,15.3,11.5,78.39,,25.9,,144.67,,3.5,20,,9.1,100,1011.2,"Drizzle, Light Drizzle, Sky Coverage Increasing",20.72163,-103.39335,"Zapopan, JAL, México","","","Rain, Overcast"
"zapopan","03/15/2015",11.1,14.1,12.8,10,83.37,,35.3,,101,,0.2,10,,9.3,66.5,1016.9,"Drizzle, Mist, Light Drizzle",20.72163,-103.39335,"Zapopan, JAL, México","","","Rain, Partially cloudy"
"zapopan","03/16/2015",13.1,14.4,14,13.2,95.1,,9.4,,106.67,,9.5,10,,5.1,100,1012.9,"Drizzle, Mist, Light Drizzle, Rain, Light Rain",20.72163,-103.39335,"Zapopan, JAL, México","","","Rain, Overcast"
"zapopan","03/17/2015",12.1,19.1,15.9,14.4,91.51,,20.5,,146.88,,0,0,,6,79.2,1018.1,"Mist, Light Drizzle",20.72163,-103.39335,"Zapopan, JAL, México","","","Overcast"
"zapopan","03/18/2015",9.1,23.1,18.4,11.3,66.55,,22.3,,223.8,,0,0,,11.5,85,1017.4,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Overcast"
"zapopan","03/19/2015",11.1,24.8,20.4,12.2,60.91,,20.5,,255.67,,0,0,,11.5,71.3,1013.1,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","03/20/2015",14.1,23.5,20.3,12.8,63.4,,9.4,,172.86,,0,0,,11.1,90.7,1015.4,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Overcast"
"zapopan","03/21/2015",14.1,24.1,20.2,14,69.73,,18.4,,283.25,,0,0,,11.4,90.1,1015.6,"Sky Coverage Increasing",20.72163,-103.39335,"Zapopan, JAL, México","","","Overcast"
"zapopan","03/22/2015",13.1,26.2,20.8,11.6,59.55,,16.6,,280.67,,0,0,,11.4,83.6,1015.5,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Overcast"
"zapopan","03/23/2015",12.1,29.1,23.1,8.7,45.06,27.5,18.4,,133.67,,0,0,,12.5,23,1015.5,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","03/24/2015",12.1,28.3,22.1,8.3,45.64,27.3,22.3,,149.67,,0,0,,11.4,0,1013,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","03/25/2015",17.9,27.8,24.5,9.3,39.16,26.9,29.5,,240.13,,0,0,,11.5,82.4,1014.3,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Overcast"
"zapopan","03/26/2015",11.1,27.2,22.2,6.7,42.16,26.2,27.7,,167.86,,0,0,,10.7,35.7,1016.6,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","03/27/2015",18.2,26.2,23.1,8.1,39.26,,18.4,,109.33,,0,0,,11.5,74.3,1018,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","03/28/2015",16.1,29,22.7,9.1,44.16,28,14.8,,133.14,,0,0,,11.5,73.5,1015.8,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","03/29/2015",20.1,28.1,24.6,7.8,35.62,26.9,14.8,,102.33,,0,0,,11.4,27.4,1013.9,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","03/30/2015",12.3,28.7,23.5,6.5,34.9,27.6,14.8,,208.8,,0,0,,11.5,25.3,1016.2,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","03/31/2015",10.1,27.8,23.2,7.1,37.98,26.9,18.4,,198.13,,0,0,,11.4,78.6,1014.1,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Overcast"
"zapopan","04/01/2015",11.1,29,22.8,5.5,34.85,27.5,25.3,,230.38,,0,0,,11.6,47.6,1013.1,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","04/02/2015",12.1,29.6,24.1,7.4,38.5,28.4,22.3,,182.43,,0,0,,11.5,51.1,1013.7,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","04/03/2015",14.1,29.1,24.8,9.5,40.71,27.7,18.4,,290.38,,0,0,,11.4,73.8,1010.6,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","04/04/2015",16.1,30.1,26,10.4,39.27,28.7,14.8,,161.88,,0,0,,11.4,48.1,1011.8,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","04/05/2015",15.1,29.7,22.3,10.3,48.97,28.6,18.4,,91.78,,0,0,,11.1,53.5,1011.3,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","04/06/2015",17,30.2,24.6,7.9,37.44,28.4,16.6,,280.7,,0,0,,11.3,47.9,1010.6,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","04/07/2015",13.1,30.7,23.7,9.3,42.91,29.4,16.3,,102.33,,0,0,,11.4,73.8,1011.3,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","04/08/2015",,,,,,,,,,,,,,,,,"",20.72163,-103.39335,"Zapopan, JAL, México","","",""
"zapopan","04/09/2015",,,,,,,,,,,,,,,,,"",20.72163,-103.39335,"Zapopan, JAL, México","","No data available",""
"zapopan","04/10/2015",,,,,,,,,,,,,,,,,"",20.72163,-103.39335,"Zapopan, JAL, México","","No data available",""
"zapopan","04/11/2015",,,,,,,,,,,,,,,,,"",20.72163,-103.39335,"Zapopan, JAL, México","","No data available",""
"zapopan","04/12/2015",,,,,,,,,,,,,,,,,"",20.72163,-103.39335,"Zapopan, JAL, México","","No data available",""
"zapopan","04/13/2015",,,,,,,,,,,,,,,,,"",20.72163,-103.39335,"Zapopan, JAL, México","","No data available",""
"zapopan","04/14/2015",,,,,,,,,,,,,,,,,"",20.72163,-103.39335,"Zapopan, JAL, México","","No data available",""
"zapopan","04/15/2015",,,,,,,,,,,,,,,,,"",20.72163,-103.39335,"Zapopan, JAL, México","","No data available",""
"zapopan","04/16/2015",,,,,,,,,,,,,,,,,"",20.72163,-103.39335,"Zapopan, JAL, México","","No data available",""
"zapopan","04/17/2015",,,,,,,,,,,,,,,,,"",20.72163,-103.39335,"Zapopan, JAL, México","","No data available",""
"zapopan","04/18/2015",,,,,,,,,,,,,,,,,"",20.72163,-103.39335,"Zapopan, JAL, México","","No data available",""
"zapopan","04/19/2015",,,,,,,,,,,,,,,,,"",20.72163,-103.39335,"Zapopan, JAL, México","","No data available",""
"zapopan","04/20/2015",,,,,,,,,,,,,,,,,"",20.72163,-103.39335,"Zapopan, JAL, México","","No data available",""
"zapopan","04/21/2015",,,,,,,,,,,,,,,,,"",20.72163,-103.39335,"Zapopan, JAL, México","","No data available",""
"zapopan","04/22/2015",,,,,,,,,,,,,,,,,"",20.72163,-103.39335,"Zapopan, JAL, México","","No data available",""
"zapopan","04/23/2015",,,,,,,,,,,,,,,,,"",20.72163,-103.39335,"Zapopan, JAL, México","","No data available",""
"zapopan","04/24/2015",,,,,,,,,,,,,,,,,"",20.72163,-103.39335,"Zapopan, JAL, México","","No data available",""
"zapopan","04/25/2015",,,,,,,,,,,,,,,,,"",20.72163,-103.39335,"Zapopan, JAL, México","","No data available",""
"zapopan","04/26/2015",,,,,,,,,,,,,,,,,"",20.72163,-103.39335,"Zapopan, JAL, México","","No data available",""
"zapopan","04/27/2015",,,,,,,,,,,,,,,,,"",20.72163,-103.39335,"Zapopan, JAL, México","","No data available",""
"zapopan","04/28/2015",,,,,,,,,,,,,,,,,"",20.72163,-103.39335,"Zapopan, JAL, México","","No data available",""
"zapopan","04/29/2015",14.5,24.1,18.8,11.8,64.8,,14.8,,150.9,,0,0,,10.5,93.4,1010.1,"Light Drizzle, Sky Coverage Increasing",20.72163,-103.39335,"Zapopan, JAL, México","","No data available","Overcast"
"zapopan","04/30/2015",10.1,28.1,20.8,10.1,57.05,27.3,24.1,,237.43,,0,0,,10.7,35.3,1011,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","05/01/2015",16.1,28.6,23,9.4,45.34,28,13,,154,,0,0,,11.7,65.3,1011.7,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","05/02/2015",19.9,28.6,25,11.9,46.34,28.6,27.7,,201.17,,0,0,,12.7,35.6,1010.5,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","05/03/2015",12.1,28.3,21.3,9,52.87,27.4,18.4,,290.6,,0,0,,11.4,3.8,1010.7,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","05/04/2015",9.1,29.5,22.3,5.7,37.78,27.9,16.6,,233.33,,0,0,,11.5,0,1012.2,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","05/05/2015",12.1,31.7,24.8,8.2,39.45,29.8,24.1,,252.5,,0,0,,12.4,13.8,1010.8,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","05/06/2015",17,29.2,24.7,8.2,37.14,27.8,18.4,,305.38,,0,0,,11.7,82.8,1010.2,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Overcast"
"zapopan","05/07/2015",14.1,32.4,25.2,10.6,43.74,31.1,27.7,,166.67,,0,0,,11.5,28,1010.4,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","05/08/2015",14.1,32,25,7,39,29.9,18.4,,255.43,,0,0,,10.8,36.4,1010.4,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","05/09/2015",15.1,32.7,26.4,9.2,36.96,31,20.5,,247.8,,0,0,,10.9,74.5,1008.4,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","05/10/2015",16.1,32,25.8,9.2,38.33,30.4,27.7,,257.5,,0,0,,12.7,75.3,1007.7,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Overcast"
"zapopan","05/11/2015",19.1,32.6,26.7,10.1,37.34,31.2,11.2,,207.5,,0,0,,10.7,33.4,1007.9,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","05/12/2015",16.1,29,23.9,11.3,46.8,28.5,7.6,,215.33,,0,0,,9.8,91.5,1010.3,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Overcast"
"zapopan","05/13/2015",15.1,28.7,22,13.8,61.84,28.2,14.8,,176,,0,0,,9,85.4,1013.4,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Overcast"
"zapopan","05/14/2015",14.1,30.4,24.5,11.3,47.33,29,13,,174.86,,0,0,,9.9,52.7,1013.2,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","05/15/2015",15.1,30,23.8,8.1,38.89,28.5,14.6,,227,,0,0,,10.7,54.6,1011.9,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","05/16/2015",17,30.3,24.5,11.8,46.92,29.2,18.4,,283.11,,0,0,,10.4,50.5,1011.1,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","05/17/2015",15.1,32,24.9,11,45.4,30.5,18.4,,270,,0,0,,11.3,21.1,1012.8,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","05/18/2015",15.1,32.5,26.2,11,42.3,30.8,14.8,,238.14,,0,0,,11.2,30.9,1012.4,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","05/19/2015",18.1,32,24.9,14,54.98,31,22.3,,287,,0,0,,10.4,32.6,1011.4,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","05/20/2015",14.1,30.6,23.4,11.2,50.09,29.6,16.8,,264.5,,0,0,,11.8,12.9,1011.5,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","05/21/2015",17,31.1,25.3,12.7,48.96,30.1,18.4,,220.4,,0,0,,11.1,47.4,1011.1,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","05/22/2015",17,30.6,22.8,12.8,55.82,29.3,18.4,,121.44,,0,0,,11.3,39.8,1013,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","05/23/2015",16.1,31,24.9,13.3,52.53,30.3,13,,209.6,,0,0,,9.6,77.6,1013.3,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Overcast"
"zapopan","05/24/2015",18.1,29.2,24.8,14.5,55.35,28.5,14.8,,272.88,,0,0,,11.3,66.5,1011,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","05/25/2015",16.1,30.1,23.6,12.6,54.63,28.4,18.4,,255.75,,0,0,,10.6,52.1,1013.1,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","05/26/2015",17,31.1,25.4,9.7,41.46,29.4,18.4,,238.22,,0,0,,10.4,33.1,1011.5,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","05/27/2015",17,31.4,26,11.5,43.21,30.4,18.4,,222.17,,0,0,,10.9,42.3,1012,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
