Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
"zapopan","01/30/2016",16.1,24.6,21.1,7.9,43.04,,10.8,,90,,0,0,,12.3,43.3,1016.5,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","01/31/2016",12.1,26.1,21.8,3,34.97,,9.4,,170,,0,0,,11.9,50,1015.6,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","02/01/2016",4.1,27.1,15.3,2,55.02,25.9,11.2,,220,,0,0,,12.5,0,1015.4,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","02/02/2016",4.1,27.1,15.2,0.7,54.12,25.9,33.5,,243.33,,0,0,,14.1,32.5,1016.7,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","02/03/2016",8.9,19.4,14.1,2,48.67,,7.2,,180,,0,0,,12,0,1019.8,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","02/04/2016",0.1,26.1,12.5,-3.7,47.81,,3.6,,65,,0,0,,10.4,0,1021.9,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","02/05/2016",5.4,18.7,12,0.7,55.18,,3.6,,105,,0,0,,12,0,1023.2,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","02/06/2016",,,,,,,,,,,,,,,,,"",20.72163,-103.39335,"Zapopan, JAL, México","","",""
"zapopan","02/07/2016",18.7,21.2,20.3,-6.4,16.42,,3.6,,45,,0,0,,12.3,96.7,1018.8,"",20.72163,-103.39335,"Zapopan, JAL, México","","No data available","Overcast"
"zapopan","02/08/2016",3.1,22.1,13.7,-3.6,40.29,,11.2,,150,,0,0,,11.9,88,1023.1,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Overcast"
"zapopan","02/09/2016",12.1,15.9,14,-2.5,32.11,,7.2,,90,,0,0,,12,75,1021.1,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","02/10/2016",8.9,8.9,8.9,3.4,68.41,,3.6,,90,,0,0,,12,30,1026.8,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","02/11/2016",7.6,19.7,14.1,2.1,49.39,,7.6,,70,,0,0,,13.5,10,1024.1,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","02/12/2016",7.7,24.1,17.9,-1.4,38.93,,3.6,,70,,0,0,,13.4,10,1022.9,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","02/13/2016",19.1,25.1,22.1,-9.4,11.45,,9.4,,150,,0,0,,14.5,70,1017.9,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","02/14/2016",25.9,27.1,26.3,-6.7,10.85,25.9,11.2,,290,,0,0,,13.7,46.7,1012.4,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","02/15/2016",22.9,26.6,24.7,1.4,21.73,,7.2,,225,,0,0,,12,65,1011,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","02/16/2016",10.6,27.1,22.5,6.3,40.2,26.5,11.2,,99.8,,0,0,,12,64.5,1014.1,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","02/17/2016",13.9,30,24.4,1.3,30.31,28.2,20.5,,120,,0,0,,13,2.5,1015.6,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","02/18/2016",9.9,28.2,19,6.5,51.36,27.1,3.6,,70,,0,0,,12,0,1018.6,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","02/19/2016",10.2,27.4,21.4,3.2,37.97,26.4,9.4,,135,,0,0,,11.8,62.5,1018.1,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","02/20/2016",26.6,28.1,27.3,-1.4,17.73,26.6,7.6,,205,,0,0,,12.5,75,1013.2,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","02/21/2016",14.1,29.9,22,3.7,33.66,28.1,3.6,,260,,0,0,,11.7,0,1008.3,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","02/22/2016",11.2,29.1,21.9,8.5,48.65,28,7.2,,250,,0,0,,12,0,1011.1,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","02/23/2016",10.9,28.1,23.1,1.1,30.53,27,14.8,,230,,0,0,,13.6,22,1012.3,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","02/24/2016",9.9,28.6,19.8,3.3,39.56,27.1,3.6,,83.33,,0,0,,12.2,0,1015.2,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","02/25/2016",12.9,28.1,21.9,5.7,36.34,27.2,9.4,,92.5,,0,0,,12.2,52.5,1017.4,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","02/26/2016",15.1,27.2,21,11.8,59.34,26.8,9.4,,190,,0,0,,11.4,60,1015.8,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","02/27/2016",15.1,17.1,16.1,11.6,75.02,,7.6,,80,,0,0,,10.5,100,,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Overcast"
"zapopan","02/28/2016",24.2,24.2,24.2,7.9,35.21,,9.9,,296,,0,0,,11.8,36.5,1013.3,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","02/29/2016",12.9,28.1,23,8,46.99,26.7,9.4,,162.5,,0,0,,12.2,22.5,1015.5,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","03/01/2016",14.2,28.1,21.9,8.7,48.91,27,3.6,,180,,0,0,,12,26.7,1014.8,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","03/02/2016",14.1,27.6,22.2,6.2,39.12,26.7,7.6,,84,,0,0,,12.2,70,1016.7,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","03/03/2016",13.9,28.6,23.6,2.2,28.78,27.2,31.7,,196,,0,0,,13.6,42,1015.2,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","03/04/2016",14.9,29.2,22.9,2.9,30.82,27.5,7.2,,110,,0,0,,12,0,1015.4,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","03/05/2016",10.1,29.6,21.2,5.7,41.06,27.9,7.2,,90,,0,0,,12.3,23.3,1015.1,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","03/06/2016",25.1,28.4,26.7,2.9,21.95,26.9,7.2,,145,,0,0,,12.1,24.7,1015.4,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","03/07/2016",13.1,27.4,23.3,0.8,26.97,26.5,33.5,,234,,0,0,,14.3,24,1014.7,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","03/08/2016",10.1,24.6,19.1,5.4,44.86,,29.5,,182,,0,0,,13.5,75,1010.1,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","03/09/2016",4.7,13.1,9.6,5.3,75.38,,31.7,,220.5,1.4,5,20,,13.1,82.5,1008.3,"Light Drizzle",20.72163,-103.39335,"Zapopan, JAL, México","","","Rain, Overcast"
"zapopan","03/10/2016",3.1,16.6,10.5,0.4,56.15,,10.8,,156.67,,0,0,,12,23.3,1016.9,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","03/11/2016",7.1,21.6,15.5,2.7,46.69,,7.2,,160,,0,0,,12,10,1019.1,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","03/12/2016",13.1,25.5,19.7,3.2,36.33,,4,,87.5,,0,0,,12.4,1,1017.3,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","03/13/2016",19.1,27.4,22.4,-1.3,22.08,26.2,7.6,,206.67,,0,0,,13.9,65,1013.2,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","03/14/2016",9.1,30.1,20.8,4.8,41.19,28.4,7.8,,103.25,,0,0,,12.4,20,1016.2,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","03/15/2016",12.1,27.1,21.3,6.2,42.68,26.5,7.6,,187.5,,0,0,,12,80,1013.9,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Overcast"
"zapopan","03/16/2016",26.9,28.1,27.3,1.8,20.2,26.7,14.8,,246.67,,0,0,,13.7,80,1009.5,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Overcast"
"zapopan","03/17/2016",19.1,25.1,22.2,6.9,38.53,,7.6,,146.67,,0,0,,12.5,90,1010.4,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Overcast"
"zapopan","03/18/2016",12,26.2,20.6,8,47.54,,7.2,,86.67,,0,0,,11.2,62.5,1009.7,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","03/19/2016",19.1,27.6,23.2,7.4,38.09,26.6,7.2,,90,,0,0,,11.8,30,1010,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","03/20/2016",9.1,21.1,16.1,6.1,55.9,,7.6,,60,,0,0,,13.4,76.7,1013,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Overcast"
"zapopan","03/21/2016",16.1,25.1,20.7,4.1,34.92,,18.4,,103.33,,0,0,,12.9,90,1016.2,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Overcast"
"zapopan","03/22/2016",25.2,28.1,26.8,7.6,30.19,27.2,16.6,,133.33,,0,0,,13.4,63.3,1015.8,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","03/23/2016",19.1,28.4,23.7,12.7,53.8,27.6,10.8,,90,,0,0,,10.9,40,1010.8,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","03/24/2016",17,30,25.2,7.8,40.94,28.6,22.3,,147.5,,0,0,,12.9,15,1010.3,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","03/25/2016",28.1,28.6,28.3,1.5,18.36,27.2,31.7,,180,,0,0,,14.1,50,1006.3,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","03/26/2016",16.5,27.1,23.6,5.1,33.41,26.2,27.7,,150.25,,0,0,,12.8,80.4,1010.8,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Overcast"
"zapopan","03/27/2016",19.1,28.1,23.1,3.4,30.19,26.7,13,,176.67,,0,0,,12.4,43.3,,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","03/28/2016",30.1,32.1,31.3,-3.1,11.06,29.8,22.3,,173.33,,0,0,,14.7,50,1009,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","03/29/2016",17,30,24.6,3.4,29.12,28.3,11.2,,200,,0,0,,14.6,46,1009.5,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","03/30/2016",28.1,31.1,29.6,4.2,20.15,29,7.2,,90,,0,0,,12,15,1009.1,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","03/31/2016",22.1,31.6,26.3,4.3,25.13,29.5,27.7,,146.67,,0,0,,12.1,65,1008.7,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","04/01/2016",29.2,29.2,29.2,6.4,23.72,27.7,7.2,,90,,0,0,,12,30,1007.1,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","04/02/2016",30,30.1,30,-2.8,13.19,28.3,18.4,,170,,0,0,,14.1,70,1009.4,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","04/03/2016",27.1,27.1,27.1,4.1,22.85,26.2,0,,,,0,0,,11.3,90,,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Overcast"
"zapopan","04/04/2016",29.1,29.1,29.1,0.1,15.29,27.4,11.2,,310,,0,0,,16.1,0,,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","04/05/2016",30.1,30.1,30.1,-4.9,9.97,28.2,14.8,,20,,0,0,,11.3,90,,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Overcast"
"zapopan","04/06/2016",,,,,,,,,,,,,,,,,"",20.72163,-103.39335,"Zapopan, JAL, México","","",""
"zapopan","04/07/2016",,,,,,,,,,,,,,,,,"",20.72163,-103.39335,"Zapopan, JAL, México","","No data available",""
"zapopan","04/08/2016",30.1,32.1,31.1,-7.4,7.79,29.8,13,,250,,0,0,,14.5,40,,"",20.72163,-103.39335,"Zapopan, JAL, México","","No data available","Partially cloudy"
"zapopan","04/09/2016",25.1,25.1,25.1,4.1,25.72,,0,,,,0,0,,16.1,0,,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","04/10/2016",25.1,25.1,25.1,4.1,25.72,,0,,,,0,0,,12.9,50,,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","04/11/2016",28.6,31.9,30.5,1.9,16.55,29.7,16.6,,196.67,,0,0,,12.3,53.3,1011,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","04/12/2016",19.1,30.3,26.8,4.3,25.16,28.4,11.2,,267.5,,0,0,,14.5,80,1011.7,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Overcast"
"zapopan","04/13/2016",29.9,33.4,31.6,1.8,15.23,30.9,7.2,,210,,0,0,,12,55,1008.5,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","04/14/2016",29.4,31.1,30.4,-1.1,14.06,29,18.4,,275,,0,0,,15.7,80,1006.2,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Overcast"
"zapopan","04/15/2016",27.7,29.1,28.4,-0.3,15.82,27.4,11.2,,263.33,,0,0,,13.4,86.7,1007.7,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Overcast"
"zapopan","04/16/2016",24.1,24.1,24.1,0.1,20.53,,7.6,,220,,0,0,,16.1,100,,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Overcast"
"zapopan","04/17/2016",24.1,28.7,25.8,3.8,24.47,27.2,9.4,,175,,0,0,,14.1,70,1009.7,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","04/18/2016",22.1,31.9,28.5,6,25.83,29.7,27.7,,203.33,,0,0,,12.1,42.5,1009.5,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","04/19/2016",21.1,31.1,26.8,9.3,37.95,29.1,10.8,,136.67,,0,0,,12,56.7,1011.6,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","04/20/2016",14.1,28.1,24.1,7.8,40.36,26.8,11.2,,250,,0,0,,12.3,70,1010.3,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","04/21/2016",18.9,29.7,25.9,-1.3,20.81,27.9,7.2,,123.33,,0,0,,13,0,1012.5,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","04/22/2016",25.9,27.4,26.6,-2.3,14.91,26.2,3.6,,110,,0,0,,12,85,1013.7,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Overcast"
"zapopan","04/23/2016",17.1,29.9,24.5,1,22.16,28,7.2,,160,,0,0,,13.4,30,1012.1,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","04/24/2016",19.7,28.9,24.8,-0.2,21.39,27.2,10.8,,320,,0,0,,12,0,1013.5,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","04/25/2016",21.1,28.2,24.6,-1.7,17.57,26.7,7.2,,226.67,,0,0,,12.3,70,1011.7,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","04/26/2016",23.9,26.9,25.6,-5.5,12.71,25.8,18.4,,253.33,,0,0,,13.4,70,1011.1,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","04/27/2016",17.1,30.7,23.7,-0.3,23.4,28.7,7.2,,130,,0,0,,12.2,45,1010.2,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","04/28/2016",12.1,31.9,22.9,1.2,30.41,29.6,7.2,,216.67,,0,0,,11.8,12.5,1008.8,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","04/29/2016",25.1,29.7,27.4,-6,11.03,27.9,10.8,,275,,0,0,,10.1,83.3,1008.1,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Overcast"
"zapopan","04/30/2016",25.1,30,27.6,-1.9,15,28.2,3.6,,264,,0,0,,11.7,75,1007.8,"Smoke Or Haze",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","05/01/2016",20.2,31.1,25.3,-2.6,18.1,29,10.8,,180,,0,0,,11,57.5,1009.4,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","05/02/2016",28.1,34.4,31.7,-2.2,11.46,31.8,24.1,,295,,0,0,,11.6,0,1007.7,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","05/03/2016",9.1,34.4,24.5,2.8,34.9,31.8,10.8,,226.67,,0,0,,12.9,0,1008.3,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","05/04/2016",21.1,22.1,21.6,7.2,39.78,,5.6,,326,,0,0,,10.7,0,1013.7,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","05/05/2016",22.6,33.3,27.5,4.9,26.63,30.9,8.2,,233,,0,0,,12.3,45,1010.9,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","05/06/2016",19.1,34.4,26.5,6.3,31.1,32,9.4,,156,,0,0,,13.6,22,1011.1,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","05/07/2016",29.9,33.6,31.8,8.9,24.42,31.9,25.9,,250,,0,0,,11.2,33.3,1008.2,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","05/08/2016",21.4,32,27.3,12.2,42.66,30.3,10.9,,316.33,,0,0,,12,16.2,1009.2,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","05/09/2016",22.1,30.1,26.1,9.6,38.35,28.4,22.3,,220,,0,0,,10.5,60,1009.8,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","05/10/2016",18.1,31.1,25.2,11.5,45.77,29.4,9.4,,247.5,,0,0,,12.7,82.3,1010.6,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Overcast"
"zapopan","05/11/2016",23.1,32.6,28.1,11.9,39.43,30.9,25.9,,197.5,,0,0,,13,68,1009.3,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","05/12/2016",19.1,31.1,24.5,14.8,58.73,30.1,13,,175.75,,0,0,,11.8,36.9,1012.7,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","05/13/2016",19.1,32.2,25.2,13.2,51.42,30.6,9.4,,140,,0,0,,11.3,45,1011.3,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","05/14/2016",27.1,30.6,29.2,10.4,32.01,29.2,5.4,,163.33,,0,0,,12.3,40,1011.3,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","05/15/2016",23.4,31.4,27,12.7,43.33,29.8,11.2,,282.5,,0,0,,11.4,37.5,1010.1,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","05/16/2016",21.1,26.6,23.8,14.3,56.58,,7.2,,90,,0,0,,12,50,1014.4,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","05/17/2016",17.3,32.1,27.2,6.9,32.84,29.8,25.9,,250,,0,0,,13,63.3,1011.6,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Partially cloudy"
"zapopan","05/18/2016",22.6,31.1,28.3,6.4,27.83,29,22.3,,180,,0,0,,11.3,25,1013.2,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","05/19/2016",23.2,32.1,28.7,4.6,22.83,29.9,13,,272.5,,0,0,,11.9,2.5,1009.8,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","05/20/2016",29.9,32.9,31.4,1.9,15.91,30.5,7.2,,305,,0,0,,12,0,1009.1,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","05/21/2016",23.7,34.9,29.2,6.4,25.09,32.8,9.4,,180,,0,0,,13,12.5,1011.8,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","05/22/2016",21.1,33.1,26.8,5.6,28.71,30.7,14.4,,326.67,,0,0,,12.2,12.5,1011.4,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
"zapopan","05/23/2016",21.1,30.6,25.8,6.7,30.55,28.8,7.6,,280,,0,0,,11.7,0,1010.4,"",20.72163,-103.39335,"Zapopan, JAL, México","","","Clear"
